rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
16,B0CJ7274K7,"Vile Enterprise® Shirt Stays Elastic Adjustable Tucker Belt For Men Women,Shirt Tucker belt strap Maximum Strech,Elastic Strecheable Belt, (unisex | black)",Vile,247.0,INR,4.5,175,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/61I5LnJOw1L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Vile-Enterprise%C2%AE-Elastic-Adjustable-Tucker/dp/B0CJ7274K7/ref=zg_bs_g_1968025031_d_sccl_16/520-8057880-3717024?psc=1,2026-03-24T12:54:00.080586,2,21,True,budget,medium
17,B09F3S5P3C,Caruso Italy Men's Initial Monogram (A-Z) Embroidery 100% Pure Cotton Handkerchief White Base With Colored Border - Pack Of 6,Caruso,476.0,INR,4.3,1826,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/71mifvNw84L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Caruso-Italy-Monogram-Embroidery-Handkerchief/dp/B09F3S5P3C/ref=zg_bs_g_1968025031_d_sccl_17/520-8057880-3717024?psc=1,2026-03-24T12:54:00.082384,2,20,True,budget,high
18,B0F1DC4SH4,HEELIUM Bamboo Handkerchief for Men & Women | Ultra Soft & Absorbent | Multipurpose Premium Rumal | Large Size 43 x 45 CM,HEELIUM,712.0,INR,4.2,270,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/51w8+ItqL7L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/HEELIUM-Handkerchief-Absorbent-Multipurpose-Premium/dp/B0F1DC4SH4/ref=zg_bs_g_1968025031_d_sccl_18/520-8057880-3717024?psc=1,2026-03-24T12:54:00.084168,2,23,True,mid,medium
19,B07YGR43WZ,"RC. ROYAL CLASS Men's Woolen Calf Length Solid Thick Terry Winter Wear Socks (Multicolor, Free Size) - Combo Pack of 5 Pairs",RC.,399.0,INR,4.3,7566,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/A1W38FgAtkL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/RC-ROYAL-CLASS-Length-Woolen/dp/B07YGR43WZ/ref=zg_bs_g_1968025031_d_sccl_19/520-8057880-3717024?psc=1,2026-03-24T12:54:00.085478,2,22,True,budget,high
20,B0CK5N2WTT,Boldfit Beanie Cap for Men Woolen Winter Cap for Men Woolen Cap for Women in Winter for Thermal Wear Stylish Soft Winter Caps for Boys & Girls for Warm Wear Head Winter Cap Woollen Garam Topaa Black,Boldfit,299.0,INR,4.4,1726,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/71OAvZWN00L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Boldfit-Beanie-Woolen-Thermal-Stylish/dp/B0CK5N2WTT/ref=zg_bs_g_1968025031_d_sccl_20/520-8057880-3717024?psc=1,2026-03-24T12:54:00.086777,2,37,True,budget,high
21,B0DHFLSPVX,"SELLORIA Brand A Unisex NY Baseball Cap Comfortable Adjustable Cap with Stylish Design NY Sports caps for Men, Caps Branded with Adjustable Strap in Summer for Men, Sports Caps for Men & Women Black",SELLORIA,237.0,INR,3.9,931,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/41zi2pa-j3L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/SELLORIA-Baseball-Comfortable-Adjustable-Stylish/dp/B0DHFLSPVX/ref=zg_bs_g_1968025031_d_sccl_21/520-8057880-3717024?psc=1,2026-03-24T12:54:00.087989,2,34,True,budget,medium
22,B09WVZ3HRS,RR DESIGN Caps & Hats Summer Collections,RR,295.0,INR,3.8,1953,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/71WQ0jbd2OL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/RR-DESIGN-Beret-Men-Pack-1-Free/dp/B09WVZ3HRS/ref=zg_bs_g_1968025031_d_sccl_22/520-8057880-3717024?psc=1,2026-03-24T12:54:00.089097,2,7,True,budget,high
23,B0CHGHGK2P,MENLEE Girls Ankle Length Cotton Socks With Colourful Cute Colours Also for Women Low Cut Ankle socks Combo (Cotton blend) Pack of 5 (Colors May Vary),MENLEE,278.0,INR,4.0,865,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/51IoXtxlhlL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/MENLEE-Length-Cotton-Colourful-Colours/dp/B0CHGHGK2P/ref=zg_bs_g_1968025031_d_sccl_23/520-8057880-3717024?psc=1,2026-03-24T12:54:00.090173,2,26,True,budget,medium
24,B07YZKKXW4,Allen Solly Men's Cotton Pastel Multicolour Handkerchief- Pack of 3,Allen,369.0,INR,4.4,1584,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/51h7AOz5nFL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Allen-Solly-Cotton-Multicolour-Handkerchief/dp/B07YZKKXW4/ref=zg_bs_g_1968025031_d_sccl_24/520-8057880-3717024?psc=1,2026-03-24T12:54:00.091238,2,10,True,budget,high
25,B09RWKJC4N,Adidas Unisex Low Cut Cotton Blend Socks (Pack Of 3) (AD-0632 Lt Grey Mel/Black/Anthra Mel_Multicolor)- 3 Pairs (6N),Adidas,298.99,INR,4.1,906,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/8107TSIguVL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Adidas-AD-0632-Grey-Black-Anthra/dp/B09RWKJC4N/ref=zg_bs_g_1968025031_d_sccl_25/520-8057880-3717024?psc=1,2026-03-24T12:54:00.092307,2,18,True,budget,medium
26,B0DDKLHC89,"NAVYSPORT Ankle Socks for Men Women Cotton Sports Socks Pack of 6 Pairs, Free Size, Multicolour",NAVYSPORT,238.0,INR,3.8,479,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/91bvgXDqujL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/NAVYSPORT-Ankle-Cotton-Sports-Multicolour/dp/B0DDKLHC89/ref=zg_bs_g_1968025031_d_sccl_26/520-8057880-3717024?psc=1,2026-03-24T12:54:00.093759,2,16,True,budget,medium
27,B0DY15H8ZG,"Boldfit Mens Cap for Summer Lightweight & Breathable Sports Cap for Women with Adjustable Strap Moisture-Wicking Gym Cap for Running, Cricket, Outdoor & Fitness Use All-Weather Sun Protection Hat",Boldfit,449.0,INR,4.2,265,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/51dz5rLMPHL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Boldfit-Unisex-Polyester-Outlandercapblack_Black-Adjustable/dp/B0DY15H8ZG/ref=zg_bs_g_1968025031_d_sccl_27/520-8057880-3717024?psc=1,2026-03-24T12:54:00.094835,2,29,True,budget,medium
28,B0F88FTWH7,Puma Unisex Cap,Puma,1048.0,INR,4.2,18,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/71ryNz1vYHL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Unisex-Adult-Premium-Denim-Olive-2672703/dp/B0F88FTWH7/ref=zg_bs_g_1968025031_d_sccl_28/520-8057880-3717024?psc=1,2026-03-24T12:54:00.095913,2,3,True,mid,low
29,B0851KFLMJ,Contacts Genuine Leather Belt for Men with Easier Adjustable Autolock Buckle - Micro Adjustable Belt Fit Everywhere |Formal & Casual | Elegant Gift Box,Contacts,849.0,INR,4.2,8674,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/41Hp5XjXqZL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/CONTACTS-Mens-Genuine-Leather-Buckle/dp/B0851KFLMJ/ref=zg_bs_g_1968025031_d_sccl_29/520-8057880-3717024?psc=1,2026-03-24T12:54:00.096961,2,24,True,mid,high
30,B085TQ7PRN,Aferelle Shirt Stays Elastic Adjustable Tucker Belt For Men Women,Aferelle,175.0,INR,3.6,1762,Clothing Women,Clothing Women,,"https://images-eu.ssl-images-amazon.com/images/I/51kvrK0iQ9L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/AFERELLE-Elastic-Adjustable-Tucker-unisex/dp/B085TQ7PRN/ref=zg_bs_g_1968025031_d_sccl_30/520-8057880-3717024?psc=1,2026-03-24T12:54:00.098027,2,10,True,budget,high
