rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
24,B089KPBVHR,"Savlon Germ Protection Wet Wipes - Thick & Soft, Multipurpose, Fresh & Fragrant Wipes with Fliptop Lid | For Face Cleaning & Surface Cleaning | 72 Pulls Per Pack",Savlon,168.0,INR,4.6,19378,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61WTaRXJaFS._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Savlon-Protection-Multipurpose-Thick-Fliptop/dp/B089KPBVHR/ref=zg_bs_g_1374544031_d_sccl_24/523-2315591-5749706?psc=1,2026-03-24T13:08:07.246489,1,29,True,budget,high
25,B00NWFXPUC,"Lizol Disinfectant Surface & Floor Cleaner Liquid, Citrus - 1 Litre | Suitable for All Floor Cleaner Mops | Kills 99.9% Germs| India's #1 Floor Cleaner",Lizol,231.0,INR,4.5,14157,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61nJ8gZBSXL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Lizol-Disinfectant-Surface-Cleaner-Citrus/dp/B00NWFXPUC/ref=zg_bs_g_1374544031_d_sccl_25/523-2315591-5749706?psc=1,2026-03-24T13:08:07.247609,1,26,True,budget,high
26,B0CW9R5C3V,"Cleevo Kitchen Cleaner Spray- 1L Bottle Pack | Natural Plant-Based Cleaning Spray for Tough Stains, Gas Stove, Countertop, Chimney | Grease & Grime Remover | All-in-One Kitchen Surface Cleaner",Cleevo,199.0,INR,4.0,2341,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71gKtqY5cfL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Cleevo-Spray-Bottle-Cleaning-Surfaces-Countertop/dp/B0CW9R5C3V/ref=zg_bs_g_1374544031_d_sccl_26/523-2315591-5749706?psc=1,2026-03-24T13:08:07.248735,1,29,True,budget,high
27,B07QJXFWYX,"Harpic Flushmatic In-Cistern Toilet Cleaner Blocks, Aquamarine - 3U*50g-150g",Harpic,229.0,INR,4.2,29426,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61lsNI+a0iL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Flushmatic-Toilet-Cistern-Block/dp/B07QJXFWYX/ref=zg_bs_g_1374544031_d_sccl_27/523-2315591-5749706?psc=1,2026-03-24T13:08:07.250715,1,9,True,budget,high
28,B0DQ623ZRF,"Happi Planet Copper, Bronze & Brass Cleaner | zero Abrasives, zero Scratches | Non-Toxic, Plant Based | Suitable for Drinkware, Cookware, Idols & Diyas | Co- Created with P-TAL",Happi,200.0,INR,4.0,4027,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71UUGfSoNgL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Happi-Planet-Abrasives-Scratches-Non-Toxic/dp/B0DQ623ZRF/ref=zg_bs_g_1374544031_d_sccl_28/523-2315591-5749706?psc=1,2026-03-24T13:08:07.252658,1,29,True,budget,high
29,B0D87BPSDH,"Beco Natural Disinfectant Surface & Floor Cleaning Liquid | 2L Refill Pack | Non Toxic Germ Kill Formula | Lemongrass & Basil Freshness |Safer than Phenyl| Kids Safe, Pet Friendly Floor Cleaner Liquid",Beco,221.0,INR,4.2,3409,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71soIKUl4JL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Beco-Disinfectant-Lemongrass-Freshness-Friendly/dp/B0D87BPSDH/ref=zg_bs_g_1374544031_d_sccl_29/523-2315591-5749706?psc=1,2026-03-24T13:08:07.254277,1,33,True,budget,high
30,B08BHHHSVQ,LG ScaLGo Washing Machine Cleaner Descaling Powder for Front Load and Top Load Washing Machines Pack of 3 (100 Gm/Pack) (packaging may vary),LG,699.0,INR,4.2,8497,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51guV5WYjLL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/LG-Descaling-Washing-Machines-Shelter/dp/B08BHHHSVQ/ref=zg_bs_g_1374544031_d_sccl_30/523-2315591-5749706?psc=1,2026-03-24T13:08:07.255370,1,23,True,mid,high
1,B0DT4HDDKW,"Dettol Antiseptic Liquid for First Aid, Surface Disinfection and Personal Hygiene, 750ml",Dettol,,INR,4.6,2327,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51hw+XA5o1L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dettol-Antiseptic-Surface-Disinfection-Personal/dp/B0DT4HDDKW/ref=zg_bs_g_1374544031_d_sccl_1/523-2315591-5749706?psc=1,2026-03-24T13:08:14.759689,2,12,False,,high
2,B07KTKPHRT,"Amazon Brand - Presto! Bathroom Cleaner - 1 L (Lemon, Pack of 2)",Amazon,255.0,INR,4.3,3703,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71tZKiTPWdL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Amazon-Brand-Presto-Bathroom-Cleaner/dp/B07KTKPHRT/ref=zg_bs_g_1374544031_d_sccl_2/523-2315591-5749706?psc=1,2026-03-24T13:08:14.760797,2,13,True,budget,high
3,B07L8Y2J68,"ITC Nimyle Floor Cleaner Liquid, Citro 2ltr, Surface Cleaner, House Cleaning Products, Fresh Frangrance, Anti Bacterial",ITC,218.0,INR,4.3,1315,Household Cleaners,Household Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71gPK8pb5oL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/ITC-Cleaning-Household-Sanitizer-Bacterial/dp/B07L8Y2J68/ref=zg_bs_g_1374544031_d_sccl_3/523-2315591-5749706?psc=1,2026-03-24T13:08:14.761898,2,16,True,budget,high
