rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
13,B0GMR4G6Y6,Shimmer Toilet Cleaner Liquid - 5L Mega Jar | Thick Bathroom Cleaning Liquid | Removes Tough Stains & Limescale,Shimmer,249.0,INR,,,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71K6ubt+b3L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shimmer-Toilet-Cleaner-Liquid-Limescale/dp/B0GMR4G6Y6/ref=zg_bs_g_1374558031_d_sccl_13/522-1753216-2643005?psc=1,2026-03-23T09:57:19.351758,2,19,True,budget,
14,B09Y61VJCF,"Harpic Disinfectant Toilet Cleaner Liquid, Jasmine - 500 ml | India's # 1 Toilet Cleaner",Harpic,115.0,INR,4.3,68,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/717OzD1lD1L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Disinfectant-Toilet-Cleaner-Jasmine/dp/B09Y61VJCF/ref=zg_bs_g_1374558031_d_sccl_14/522-1753216-2643005?psc=1,2026-03-23T09:57:19.352683,2,15,True,budget,low
15,B014G50572,Domestos Original Thick Bleach 750 ml,Domestos,299.0,INR,4.9,15,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/617oEHqrPoL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Domestos-Original-Thick-Bleach-750/dp/B014G50572/ref=zg_bs_g_1374558031_d_sccl_15/522-1753216-2643005?psc=1,2026-03-23T09:57:19.353612,2,6,True,budget,low
16,B010BAHDBC,Domex Fresh Guard Disinfectant Toilet Cleaner Liquid|| Sparkling Fresh|| 475 ml| Freshness for 100 Flushes,Domex,101.0,INR,4.3,1784,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/511e2EXQwtL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Domex-Disinfectant-Cleaner-Sparkling-Freshness/dp/B010BAHDBC/ref=zg_bs_g_1374558031_d_sccl_16/522-1753216-2643005?psc=1,2026-03-23T09:57:19.354547,2,15,True,budget,high
17,B0FCMCF743,Pristino Pure Foam Cleaner | Self-Activating Foam Cleaner | Easy Clean Foaming Toilet Bowl Cleaning Powder | Removes Tough Stains & Inside Pipe Bend | Strawberry (Pack of 4),Pristino,270.0,INR,3.1,67,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/7133k9Egf4L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Pristino-Pure-Self-Activating-Cleaning-Strawberry/dp/B0FCMCF743/ref=zg_bs_g_1374558031_d_sccl_17/522-1753216-2643005?psc=1,2026-03-23T09:57:19.355514,2,29,True,budget,low
18,B013QLBAPI,"3M Professional P6 Toilet Bowl Cleaner, Cleaning High Viscosity for Toilet Bowl, All Ceramic Surface, Clean & Sanitize with Refreshing Fragrance (5L, Pack of 1)",3M,1212.0,INR,4.0,436,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/81jHBMImwUL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/3M-Professional-Toilet-Bowl-Cleaner/dp/B013QLBAPI/ref=zg_bs_g_1374558031_d_sccl_18/522-1753216-2643005?psc=1,2026-03-23T09:57:19.356494,2,25,True,mid,medium
19,B0DC6YZKBJ,Koparo Toilet Cleaner | 5 Litre | Lime & Lemongrass Fragrance | Removes Limescale | Plant Powered & Non-Toxic,Koparo,599.0,INR,4.2,94,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/615MKMkERBL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Koparo-Lemongrass-Fragrance-Limescale-Non-Toxic/dp/B0DC6YZKBJ/ref=zg_bs_g_1374558031_d_sccl_19/522-1753216-2643005?psc=1,2026-03-23T09:57:19.357452,2,19,True,mid,low
20,B0FNVXLRRV,Krivyah ENTERPRISE® (1 pcs) Toilet Cleaner Spray Multi-Purpose Toilet Cleaner Fast-Acting Foaming Spray For Deep Cleaning Powerful Foam Formula For Toilet Bowls Bathroom Surfaces More (Pack Of 1),Krivyah,269.0,INR,2.6,31,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61BajE+cHaL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Krivyah-ENTERPRISE-Cleaner-Spray-Multi-Purpose/dp/B0FNVXLRRV/ref=zg_bs_g_1374558031_d_sccl_20/522-1753216-2643005?psc=1,2026-03-23T09:57:19.358433,2,28,True,budget,low
21,B0G9HQNYY1,"Parth Enterprice Oxygen-Boosted Toilet Cleaning Powder | Active Oxygen Deep Stain & Limescale Remover | Eliminates Odour & Yellow Stains | Non-Acidic, Safe for Ceramic Toilet Bowls",Parth,156.0,INR,2.3,19,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61gWtnctnVL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Enterprice-Oxygen-Boosted-Toilet-Cleaning-Powder/dp/B0G9HQNYY1/ref=zg_bs_g_1374558031_d_sccl_21/522-1753216-2643005?psc=1,2026-03-23T09:57:19.359420,2,27,True,budget,low
22,B0CG291N3V,Harpic Power Plus Sparkling Lemon Toilet Cleaner - 500 ml,Harpic,106.0,INR,4.3,779,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51fPYP5KebL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Power-Sparkling-Toilet-Cleaner/dp/B0CG291N3V/ref=zg_bs_g_1374558031_d_sccl_22/522-1753216-2643005?psc=1,2026-03-23T09:57:19.360415,2,10,True,budget,medium
23,B0FQ64XS7R,Khedu Fab® Toilet Cleaning Gel Flower Stamp Bathroom Cleaner – Toilet Fresheners Air Fresher For Remove Bad Odor – Long-Lasting Refills Gel Stamp Injection – [Pack of 1] (Multicolor),Khedu,82.77,INR,4.2,52,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61xwcl67jqL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Toilet-Cleaning-Flower-Bathroom-Cleaner/dp/B0FQ64XS7R/ref=zg_bs_g_1374558031_d_sccl_23/522-1753216-2643005?psc=1,2026-03-23T09:57:19.361721,2,29,True,budget,low
24,B0GDG67QCK,"Automatic, Automatic toilet bowl cleaner- Two-color Toilet cleaning tablet Pink | Blue, flush tank cleaner tablet | Blue Deep Clean Bubbles And pink Rose fragrance, toilet cleaner tablet (PACK OF 10)","Automatic,",259.0,INR,,,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71AJYo9sSIL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Automatic-cleaner-Two-color-cleaning-fragrance/dp/B0GDG67QCK/ref=zg_bs_g_1374558031_d_sccl_24/522-1753216-2643005?psc=1,2026-03-23T09:57:19.363266,2,31,True,budget,
25,B0FJ2B5L91,"Born Good Industrial Grade Plant Based Toilet Cleaner, Biodegradable, Arctic Air Fragrance, Non-Toxic And Eco-Friendly - 500 ml (Pack of 1)",Born,149.0,INR,4.5,24,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61eV1BJklwL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Born-Good-Industrial-Biodegradable-Eco-Friendly/dp/B0FJ2B5L91/ref=zg_bs_g_1374558031_d_sccl_25/522-1753216-2643005?psc=1,2026-03-23T09:57:19.364313,2,21,True,budget,low
26,B0CV3K6ZZ8,"Harpic Power+ Original Disinfectant Toilet Cleaner - 600ml, Pack of 3",Harpic,500.0,INR,4.5,194,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71su3vX4ddL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Original-Disinfectant-Toilet-Cleaner/dp/B0CV3K6ZZ8/ref=zg_bs_g_1374558031_d_sccl_26/522-1753216-2643005?psc=1,2026-03-23T09:57:19.365269,2,11,True,mid,medium
27,B0CCYKBBS7,"Urinal Screen Mats With Fragrance(Pack Of 10 Pcs, Mix Flavour Box)",Urinal,263.0,INR,3.6,59,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/715VLS4vBVL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Urinal-Screen-Mats-Fragrance-Flavour/dp/B0CCYKBBS7/ref=zg_bs_g_1374558031_d_sccl_27/522-1753216-2643005?psc=1,2026-03-23T09:57:19.366245,2,11,True,budget,low
28,B0GK976R6T,"BEYOND BLUE Powerful Liquid Toilet Cleaner, Germ - free & hygienically fresh, Removes Stains & Limescale, Safe for Daily Use - 750ml",BEYOND,230.0,INR,5.0,1,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/21dkMKVmP3L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/BEYOND-Powerful-Liquid-Toilet-Cleaner/dp/B0GK976R6T/ref=zg_bs_g_1374558031_d_sccl_28/522-1753216-2643005?psc=1,2026-03-23T09:57:19.367216,2,22,True,budget,new
29,B0GRMQK4NS,"LemonBlast Toilet Cleaning Tablets – Effervescent Toilet Bowl Cleaner with Fresh Lemon Scent | Removes Stains, Odors & Limescale | Fast Dissolving Toilet Cleaner Tabs | 24 Tablets",LemonBlast,199.0,INR,,,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51hmq1TfwAL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/LemonBlast-Toilet-Cleaning-Tablets-Effervescent/dp/B0GRMQK4NS/ref=zg_bs_g_1374558031_d_sccl_29/522-1753216-2643005?psc=1,2026-03-23T09:57:19.368443,2,28,True,budget,
30,B07RF7Z6V7,"Harpic Organic Active Disinfectant Toilet Cleaner Liquid, Citrus - 500 ml | India's # 1 Toilet Cleaner",1 offer from₹229.00,229.0,INR,4.1,598,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61jZDnW83OL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Organic-Active-disinfectant-cleaner/dp/B07RF7Z6V7/ref=zg_bs_g_1374558031_d_sccl_30/522-1753216-2643005?psc=1,2026-03-23T09:57:19.369481,2,17,True,budget,medium
