keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
fortune,14,14.6,['Food'],4.4,19596.0,1
oil,12,14.5,['Food'],4.39,18711.0,1
weight,11,12.1,['Food'],4.36,17014.0,1
atta,11,21.1,['Food'],4.39,24681.0,1
may,10,11.1,['Food'],4.36,18231.0,1
vary,10,11.1,['Food'],4.36,18231.0,1
weight may,10,11.1,['Food'],4.36,18231.0,1
may vary,10,11.1,['Food'],4.36,18231.0,1
pouch,10,13.9,['Food'],4.39,18549.0,1
dal,8,7.9,['Food'],4.45,15840.0,1
masala,8,15.6,['Food'],4.36,19341.0,1
whole,8,14.4,['Food'],4.41,9632.0,1
tata,6,6.0,['Food'],4.43,26239.0,1
fresh,6,17.7,['Food'],4.3,25467.0,1
premium,6,7.5,['Food'],4.35,20638.0,1
noodles,6,12.7,['Food'],4.37,32778.0,1
refined,6,18.2,['Food'],4.38,14136.0,1
maida,6,21.5,['Food'],4.4,12703.0,1
chocolate,6,21.8,['Food'],4.42,20202.0,1
protein,6,18.3,['Food'],4.35,26897.0,1
pure,5,9.2,['Food'],4.36,22910.0,1
sampann,5,6.8,['Food'],4.42,15443.0,1
tata sampann,5,6.8,['Food'],4.42,15443.0,1
pouch weight,5,7.6,['Food'],4.4,24248.0,1
fibre,5,17.2,['Food'],4.36,20483.0,1
atta kg,5,22.4,['Food'],4.4,23160.0,1
crunchy,5,19.4,['Food'],4.38,33175.0,1
unpolished,4,4.0,['Food'],4.47,14896.0,1
made,4,14.5,['Food'],4.38,14740.0,1
made with,4,14.5,['Food'],4.38,14740.0,1
rich,4,11.2,['Food'],4.35,15129.0,1
rich in,4,11.2,['Food'],4.35,15129.0,1
nuts,4,13.0,['Food'],4.3,10152.0,1
aashirvaad,4,15.0,['Food'],4.43,19834.0,1
butter,4,17.0,['Food'],4.38,51446.0,1
chips,3,15.3,['Food'],4.37,15541.0,1
kachi,3,6.7,['Food'],4.4,31415.0,1
ghani,3,6.7,['Food'],4.4,31415.0,1
mustard,3,6.7,['Food'],4.4,31415.0,1
pet,3,10.7,['Food'],4.4,19324.0,1
bottle,3,10.7,['Food'],4.4,19324.0,1
fortune premium,3,6.7,['Food'],4.4,31415.0,1
premium kachi,3,6.7,['Food'],4.4,31415.0,1
