rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
30,9387779319,My First Book of Patterns Pencil Control: Patterns Practice book for kids (Pattern Writing) |Best Selling Tracing Book for Kids in India | Early Learning | Tracing Lines & Pattern Writing Activities | Premium Quality Return Gift | Ages 2 - 5 Years | 1.5 hours of fun time,Paperback,125.0,INR,4.3,32700,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71UJZncWSpL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/First-Book-Patterns-Pencil-Control/dp/9387779319/ref=zg_bs_g_books_d_sccl_30/525-5410174-7085937?psc=1,2026-03-24T12:49:18.024909,1,49,True,budget,high
1,B0GJDZ93GY,"Lakhmir Singh Science Class 10 (PCB Combo) – 3 Book Set (Physics, Chemistry, Biology) | All in One Science Class 10 | NCERT Book Questions & Answers | CBSE New Syllabus | CBQs, Solved Board Papers & Exercises – For (2026-27) Exams",Paperback,1504.0,INR,4.2,15,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71Kh9KWwJiL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Lakhmir-Singh-Science-Class-Combo/dp/B0GJDZ93GY/ref=zg_bs_g_books_d_sccl_1/525-5410174-7085937?psc=1,2026-03-24T12:49:22.617718,2,42,True,mid,low
2,9373946536,"Arihant CUET UG 2026 General Aptitude & English Language Combo | Chapterwise Notes & Question Bank | Based on NTA Pattern | 1000+ MCQs, Case-Based & ... | Flash Cards & Free Online Digital Support",Paperback,333.0,INR,4.3,43,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/61nDnfQuQBL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Aptitude-Language-Chapterwise-Question-Case-Based/dp/9373946536/ref=zg_bs_g_books_d_sccl_2/525-5410174-7085937?psc=1,2026-03-24T12:49:22.620008,2,35,True,budget,low
3,9389178118,Animals Tales From Panchtantra: Timeless Stories for Children From Ancient India,Hardcover,219.0,INR,4.4,7331,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71esglHnz-L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Animals-Tales-Panchtantra-Timeless-Children/dp/9389178118/ref=zg_bs_g_books_d_sccl_3/525-5410174-7085937?psc=1,2026-03-24T12:49:22.622062,2,11,True,budget,high
4,9369574700,"MTG Objective NCERT at your FINGERTIPS Biology For 2025-2026 Exam - NCERT NEET Trend Indicator, HOTS MCQs, Rank Predictor & Notes with HD Pages | NEET Books (Based on NCERT Latest Pattern)",Paperback,648.0,INR,4.6,593,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/81yCeO6FSCL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Objective-NCERT-FINGERTIPS-Biology-2025-2026/dp/9369574700/ref=zg_bs_g_books_d_sccl_4/525-5410174-7085937?psc=1,2026-03-24T12:49:22.623439,2,32,True,mid,medium
5,014346115X,"The Housemaid: An Absolutely Addictive Psychological Thriller with a Jaw-Dropping Twist (The Housemaid series, Book1) | TikTok Viral & Bestseller Pick",Paperback,312.0,INR,4.4,664883,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/81loPDFi-wL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Housemaid-Absolutely-Psychological-Jaw-Dropping-Bestseller/dp/014346115X/ref=zg_bs_g_books_d_sccl_5/525-5410174-7085937?psc=1,2026-03-24T12:49:22.624891,2,21,True,budget,high
6,B0FNN8WSZ6,We Are There For Each Other: An Intense Love Story of 4 Friends on a Road Trip of a Lifetime • Romance • Friendship • Fighting for Love • Travel Fiction,Paperback,390.0,INR,4.2,608,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/71Cfhmtis4L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Are-There-Each-Other-Friendship/dp/B0FNN8WSZ6/ref=zg_bs_g_books_d_sccl_6/525-5410174-7085937?psc=1,2026-03-24T12:49:22.626306,2,31,True,budget,medium
7,9369579885,"MTG 38 Years NEET Previous Year Solved Question Papers Physics, Chemistry & Biology PYQs Chapterwise Topicwise Solutions For 2025-2026 Exam (Set of 3 ... Free access of Video Solutions & Smart Book",Paperback,854.0,INR,4.6,410,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/81RPN2K8y-L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Chemistry-Chapterwise-Topicwise-Solutions-2025-2026/dp/9369579885/ref=zg_bs_g_books_d_sccl_7/525-5410174-7085937?psc=1,2026-03-24T12:49:22.627761,2,32,True,mid,medium
8,8175994754,"Meditations by Marcus Aurelius | Ancient Wisdom on Purpose, Calm & Personal Growth | Philosophy, Stoicism & Self-Mastery | A Stoic Classic for Mental Strength & Inner Clarity | Wisdom for Modern Living | Original Premium Paperback Edition | Best Seller",Paperback,119.0,INR,4.4,14729,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/717Y82GZwWL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Meditations-Marcus-Aurelius/dp/8175994754/ref=zg_bs_g_books_d_sccl_8/525-5410174-7085937?psc=1,2026-03-24T12:49:22.629429,2,41,True,budget,high
9,9360349631,"200+ Adventure Activity Book for Kids, Early Learning Educational Book with 500+ Free Worksheets & Parenting Tips, Brain Booster Books for Kids 3 - 4 Years",Paperback,120.0,INR,4.4,524,Books,Books,,"https://images-eu.ssl-images-amazon.com/images/I/61V2SZ4uTrL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Adventure-Educational-Activities-Worksheets-Parenting/dp/9360349631/ref=zg_bs_g_books_d_sccl_9/525-5410174-7085937?psc=1,2026-03-24T12:49:22.631377,2,26,True,budget,medium
