keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
traditional ethnic,3,4.0,['Jewellery'],3.9,97.0,1
butterfly pearl,3,6.3,['Jewellery'],3.83,689.0,1
raindrop,3,11.3,['Jewellery'],4.13,35.0,1
infinity,3,9.7,['Jewellery'],4.0,585.0,1
pcs combo,3,15.0,['Jewellery'],3.87,739.0,1
astrotalk,3,7.7,['Jewellery'],3.7,737.0,1
men women,3,16.0,['Jewellery'],4.13,1515.0,1
rose gold,3,18.3,['Jewellery'],4.03,6056.0,1
crystal bracelet,3,20.0,['Jewellery'],4.07,5517.0,1
and women,3,12.0,['Jewellery'],4.0,4749.0,1
baby,3,17.0,['Jewellery'],4.3,826.0,1
raw,3,8.7,['Jewellery'],3.8,431.0,1
stone,3,10.3,['Jewellery'],3.8,346.0,1
raw pyrite,3,8.7,['Jewellery'],3.8,431.0,1
pyrite anklet,3,11.7,['Jewellery'],3.7,264.0,1
anklet for,3,10.0,['Jewellery'],3.93,316.0,1
cubic,3,17.7,['Jewellery'],4.27,1213.0,1
zirconia,3,17.7,['Jewellery'],4.27,1213.0,1
cubic zirconia,3,17.7,['Jewellery'],4.27,1213.0,1
multicolor,3,21.7,['Jewellery'],4.2,425.0,1
cute,3,19.7,['Jewellery'],4.3,87.0,1
navratri,3,16.7,['Jewellery'],4.8,3.0,1
kanjak,3,16.7,['Jewellery'],4.8,3.0,1
return,3,16.7,['Jewellery'],4.8,3.0,1
accessories for,3,17.7,['Jewellery'],4.55,90.0,1
frill,3,17.0,['Jewellery'],4.03,519.0,1
fashion frill,3,17.0,['Jewellery'],4.03,519.0,1
silver chain,3,21.0,['Jewellery'],4.13,608.0,1
chain for,3,25.0,['Jewellery'],4.07,661.0,1
oxidised,3,14.0,['Jewellery'],4.27,107.0,1
ear,3,22.0,['Jewellery'],4.0,485.0,1
girls hair,3,18.7,['Jewellery'],4.6,11.0,1
multi,3,13.7,['Jewellery'],4.03,131.0,1
brass,3,21.3,['Jewellery'],4.0,534.0,1
long,3,21.3,['Jewellery'],4.0,534.0,1
chains,3,21.3,['Jewellery'],3.93,480.0,1
stud,3,19.3,['Jewellery'],4.13,1189.0,1
stud earrings,3,19.3,['Jewellery'],4.13,1189.0,1
women light,2,3.5,['Jewellery'],3.15,14.0,1
party set,2,3.5,['Jewellery'],3.15,14.0,1
heart,2,6.0,['Jewellery'],3.75,469.0,1
pcs latest,2,11.0,['Jewellery'],3.85,919.0,1
pearl necklace,2,4.0,['Jewellery'],3.75,996.0,1
girls np,2,4.0,['Jewellery'],3.75,996.0,1
glossy,2,9.0,['Jewellery'],3.75,737.0,1
finished,2,9.0,['Jewellery'],3.75,737.0,1
glossy finished,2,9.0,['Jewellery'],3.75,737.0,1
girls traditional,2,15.0,['Jewellery'],3.9,62.0,1
combo latest,2,17.0,['Jewellery'],3.8,1072.0,1
swara,2,15.0,['Jewellery'],4.35,4.0,1
creations,2,15.0,['Jewellery'],4.35,4.0,1
swara creations,2,15.0,['Jewellery'],4.35,4.0,1
creations kashmiri,2,15.0,['Jewellery'],4.35,4.0,1
kashmiri ghungroo,2,15.0,['Jewellery'],4.35,4.0,1
girls set,2,15.0,['Jewellery'],4.35,4.0,1
attracts,2,5.5,['Jewellery'],3.8,966.0,1
wealth,2,9.5,['Jewellery'],3.95,695.0,1
astrology,2,5.5,['Jewellery'],3.8,966.0,1
certificate,2,5.5,['Jewellery'],3.8,966.0,1
authenticity,2,5.5,['Jewellery'],3.8,966.0,1
certificate of,2,5.5,['Jewellery'],3.8,966.0,1
of authenticity,2,5.5,['Jewellery'],3.8,966.0,1
bracelets for,2,5.0,['Jewellery'],3.9,7407.0,1
women stylish,2,10.0,['Jewellery'],3.95,6640.0,1
