keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
aloe juice,2,9.5,['Sun Care'],4.1,175.0,1
juice cools,2,9.5,['Sun Care'],4.1,175.0,1
cools skin,2,9.5,['Sun Care'],4.1,175.0,1
skin by,2,9.5,['Sun Care'],4.1,175.0,1
by hydrates,2,9.5,['Sun Care'],4.1,175.0,1
hydrates up,2,9.5,['Sun Care'],4.1,175.0,1
up to,2,9.5,['Sun Care'],4.1,175.0,1
to hours,2,9.5,['Sun Care'],4.1,175.0,1
hours fruity,2,9.5,['Sun Care'],4.1,175.0,1
fruity floral,2,9.5,['Sun Care'],4.1,175.0,1
floral fragrance,2,9.5,['Sun Care'],4.1,175.0,1
mins,2,12.5,['Sun Care'],4.3,131.0,1
pa body,2,2.5,['Sun Care'],3.9,136.0,1
uv protection,2,11.5,['Sun Care'],4.15,837.0,1
water sweat,2,7.5,['Sun Care'],4.3,131.0,1
glow,2,17.5,['Sun Care'],4.05,624.0,1
zero,2,13.5,['Sun Care'],4.1,622.0,1
pa ml,2,6.5,['Sun Care'],4.1,622.0,1
ml uva,2,6.0,['Sun Care'],4.1,906.0,1
protection tan,2,16.0,['Sun Care'],4.25,628.0,1
zero white,2,13.5,['Sun Care'],4.1,622.0,1
barrier,2,9.5,['Sun Care'],3.95,10322.0,1
repair,2,9.5,['Sun Care'],3.95,10322.0,1
barrier repair,2,9.5,['Sun Care'],3.95,10322.0,1
cream lightweight,2,5.0,['Sun Care'],4.2,10320.0,1
skin ml,2,12.0,['Sun Care'],4.45,20328.0,1
types ml,2,16.0,['Sun Care'],3.8,1500.0,1
ml sunscreen,2,5.0,['Sun Care'],3.8,7.0,1
lotion with,2,15.5,['Sun Care'],4.2,68.0,1
protection no,2,18.5,['Sun Care'],4.0,15.0,1
