keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
hair,129,16.6,['Hair Care'],4.21,17102.0,1
shampoo,30,18.5,['Hair Care'],4.21,21303.0,1
women,21,15.5,['Hair Care'],4.19,19026.0,1
men,20,15.2,['Hair Care'],4.21,19277.0,1
oil,18,11.8,['Hair Care'],4.31,25287.0,1
fall,18,19.1,['Hair Care'],4.25,25912.0,1
hair fall,17,19.2,['Hair Care'],4.26,27197.0,1
growth,16,17.0,['Hair Care'],4.24,14306.0,1
hair growth,16,17.0,['Hair Care'],4.24,14306.0,1
shampoo for,15,20.2,['Hair Care'],4.21,25054.0,1
rosemary,12,16.5,['Hair Care'],4.23,6020.0,1
for men,12,15.6,['Hair Care'],4.23,24564.0,1
men women,12,15.6,['Hair Care'],4.23,24564.0,1
dry,12,16.1,['Hair Care'],4.27,19973.0,1
control,11,16.6,['Hair Care'],4.2,29085.0,1
paris,10,12.6,['Hair Care'],4.28,15368.0,1
smooth,10,12.9,['Hair Care'],4.23,18196.0,1
all,10,16.7,['Hair Care'],4.23,12822.0,1
types,10,16.7,['Hair Care'],4.23,12822.0,1
all hair,10,16.7,['Hair Care'],4.23,12822.0,1
hair types,10,16.7,['Hair Care'],4.23,12822.0,1
natural,9,17.9,['Hair Care'],4.17,10853.0,1
serum,9,15.3,['Hair Care'],4.2,17190.0,1
scalp,9,15.7,['Hair Care'],4.18,8382.0,1
for hair,9,21.4,['Hair Care'],4.22,12925.0,1
for women,8,16.1,['Hair Care'],4.15,12697.0,1
for all,8,15.0,['Hair Care'],4.16,15597.0,1
shine,8,19.5,['Hair Care'],4.3,10898.0,1
for dry,8,15.0,['Hair Care'],4.26,21858.0,1
keratin,8,14.5,['Hair Care'],4.24,34099.0,1
spray,8,17.4,['Hair Care'],4.15,2226.0,1
paraben,8,15.4,['Hair Care'],4.2,16087.0,1
l'or,7,15.9,['Hair Care'],4.2,13740.0,1
colour,7,12.6,['Hair Care'],4.1,10622.0,1
l'or al,7,15.9,['Hair Care'],4.2,13740.0,1
women men,7,12.6,['Hair Care'],4.19,12397.0,1
heat,7,16.7,['Hair Care'],4.1,27147.0,1
conditioner,7,12.7,['Hair Care'],4.3,15639.0,1
fall control,7,19.4,['Hair Care'],4.2,31790.0,1
hair colour,6,14.5,['Hair Care'],4.07,11256.0,1
acid,6,13.8,['Hair Care'],4.27,9939.0,1
strong,6,16.2,['Hair Care'],4.18,19750.0,1
redensyl,6,15.3,['Hair Care'],4.22,4470.0,1
gloss,6,20.3,['Hair Care'],4.3,11693.0,1
color,6,13.8,['Hair Care'],4.03,17690.0,1
hair color,6,13.8,['Hair Care'],4.03,17690.0,1
coconut,6,13.3,['Hair Care'],4.28,27958.0,1
damaged,6,18.2,['Hair Care'],4.23,26417.0,1
hair ml,6,16.7,['Hair Care'],4.15,8370.0,1
hair with,6,14.5,['Hair Care'],4.2,11441.0,1
spray for,6,17.3,['Hair Care'],4.17,1902.0,1
paraben free,6,14.0,['Hair Care'],4.25,18095.0,1
brown,5,10.8,['Hair Care'],4.12,13918.0,1
al paris,5,12.4,['Hair Care'],4.26,12786.0,1
bare,5,9.4,['Hair Care'],4.18,4757.0,1
anatomy,5,9.4,['Hair Care'],4.18,4757.0,1
bare anatomy,5,9.4,['Hair Care'],4.18,4757.0,1
l'oreal,5,12.8,['Hair Care'],4.3,17950.0,1
powered,5,13.0,['Hair Care'],4.34,13706.0,1
l'oreal paris,5,12.8,['Hair Care'],4.3,17950.0,1
powered by,5,13.0,['Hair Care'],4.34,13706.0,1
moisture,5,11.0,['Hair Care'],4.3,16525.0,1
glycolic,5,22.6,['Hair Care'],4.32,7479.0,1
parachute,5,15.8,['Hair Care'],4.32,18780.0,1
damaged hair,5,19.4,['Hair Care'],4.22,24248.0,1
pack of,5,18.0,['Hair Care'],4.06,6837.0,1
water,5,20.8,['Hair Care'],4.44,1297.0,1
strengthens,5,20.6,['Hair Care'],4.26,13544.0,1
frizzy,5,11.4,['Hair Care'],4.28,27928.0,1
frizzy hair,5,11.4,['Hair Care'],4.28,27928.0,1
hair oil,5,9.0,['Hair Care'],4.3,16899.0,1
types ml,5,21.4,['Hair Care'],4.22,5226.0,1
dandruff,4,7.5,['Hair Care'],4.05,17009.0,1
smooth hair,4,11.8,['Hair Care'],4.15,5742.0,1
hairfall,4,9.0,['Hair Care'],4.18,12294.0,1
growth serum,4,13.0,['Hair Care'],4.17,6598.0,1
protection,4,11.0,['Hair Care'],4.08,13353.0,1
hyaluron,4,11.2,['Hair Care'],4.28,11620.0,1
acid for,4,16.5,['Hair Care'],4.32,10515.0,1
shampoo ml,4,14.8,['Hair Care'],4.25,25913.0,1
hair for,4,16.8,['Hair Care'],4.15,28396.0,1
coconut oil,4,13.5,['Hair Care'],4.33,40784.0,1
oil ml,4,12.5,['Hair Care'],4.28,30550.0,1
anagain,4,18.5,['Hair Care'],4.35,3846.0,1
advanced,4,16.0,['Hair Care'],4.05,3787.0,1
rice,4,15.5,['Hair Care'],4.3,3432.0,1
density,4,19.2,['Hair Care'],4.15,4473.0,1
redensyl anagain,4,18.5,['Hair Care'],4.35,3846.0,1
professionnel,4,20.8,['Hair Care'],4.17,10762.0,1
repair,4,15.8,['Hair Care'],4.2,21341.0,1
professional,4,20.8,['Hair Care'],4.17,10762.0,1
strengthening,4,19.5,['Hair Care'],4.23,20232.0,1
protein,4,15.8,['Hair Care'],4.22,27979.0,1
al professionnel,4,20.8,['Hair Care'],4.17,10762.0,1
ml professional,4,20.8,['Hair Care'],4.17,10762.0,1
