keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
long,3,15.3,['Beauty'],4.1,11378.0,1
lasting,3,15.3,['Beauty'],4.1,11378.0,1
long lasting,3,15.3,['Beauty'],4.1,11378.0,1
reduces,3,15.7,['Beauty'],4.2,13815.0,1
cream,3,19.3,['Beauty'],4.27,34272.0,1
cleansing,3,17.7,['Beauty'],4.2,17547.0,1
wash for,3,15.7,['Beauty'],4.13,19190.0,1
skin with,3,15.3,['Beauty'],4.27,30269.0,1
oil control,3,18.0,['Beauty'],4.13,29111.0,1
scalp,3,20.0,['Beauty'],4.13,13974.0,1
rosemary,3,15.7,['Beauty'],4.17,18272.0,1
women ml,3,6.7,['Beauty'],4.17,27260.0,1
lotion,3,13.0,['Beauty'],4.33,60224.0,1
body lotion,3,13.0,['Beauty'],4.33,60224.0,1
with hyaluronic,3,13.3,['Beauty'],4.33,30093.0,1
dry skin,3,13.0,['Beauty'],4.33,60224.0,1
hyaluron,3,17.7,['Beauty'],4.33,30891.0,1
hyaluron moisture,3,17.7,['Beauty'],4.33,30891.0,1
dot,3,16.3,['Beauty'],4.27,11700.0,1
key,3,16.3,['Beauty'],4.27,11700.0,1
dot key,3,16.3,['Beauty'],4.27,11700.0,1
clears,3,16.0,['Beauty'],4.17,30747.0,1
excess,3,13.0,['Beauty'],4.23,11338.0,1
excess oil,3,13.0,['Beauty'],4.23,11338.0,1
color,3,21.0,['Beauty'],4.07,26508.0,1
hair color,3,21.0,['Beauty'],4.07,26508.0,1
parachute coconut,3,21.0,['Beauty'],4.4,29762.0,1
coconut oil,3,21.0,['Beauty'],4.4,29762.0,1
oil ml,3,16.7,['Beauty'],4.33,16118.0,1
barrier,3,24.0,['Beauty'],4.3,14923.0,1
moisturizer,3,19.0,['Beauty'],4.3,22191.0,1
soft,3,19.3,['Beauty'],4.33,39618.0,1
hair fall,3,18.7,['Beauty'],4.13,11574.0,1
glow,3,20.7,['Beauty'],4.3,15526.0,1
keratin,3,13.7,['Beauty'],4.27,40025.0,1
silicone,3,23.7,['Beauty'],4.17,3716.0,1
ghar,2,14.0,['Beauty'],4.0,14462.0,1
saffron,2,14.0,['Beauty'],4.0,14462.0,1
magic,2,14.0,['Beauty'],4.0,14462.0,1
gms,2,15.5,['Beauty'],4.15,23558.0,1
ghar soaps,2,14.0,['Beauty'],4.0,14462.0,1
soaps for,2,1.0,['Beauty'],3.9,27614.0,1
for glowing,2,12.0,['Beauty'],4.0,24364.0,1
skin brightening,2,12.0,['Beauty'],4.0,24364.0,1
facewash,2,15.0,['Beauty'],4.25,22140.0,1
derma,2,12.0,['Beauty'],4.2,23267.0,1
aqua,2,2.0,['Beauty'],4.25,24648.0,1
the derma,2,12.0,['Beauty'],4.2,23267.0,1
derma co,2,12.0,['Beauty'],4.2,23267.0,1
gel spf,2,15.0,['Beauty'],4.25,23094.0,1
hydrating lightweight,2,3.0,['Beauty'],4.2,18534.0,1
lightweight non-greasy,2,2.5,['Beauty'],4.15,21732.0,1
non-greasy no,2,2.5,['Beauty'],4.15,21732.0,1
cast broad,2,6.5,['Beauty'],4.15,33410.0,1
blue light,2,11.0,['Beauty'],4.2,24076.0,1
light protection,2,11.0,['Beauty'],4.2,24076.0,1
radiant,2,10.0,['Beauty'],4.35,34016.0,1
coverage,2,9.5,['Beauty'],4.05,10407.0,1
darkest,2,14.0,['Beauty'],4.25,19792.0,1
brown,2,14.0,['Beauty'],4.25,19792.0,1
colour with,2,9.5,['Beauty'],4.05,10407.0,1
grey coverage,2,9.5,['Beauty'],4.05,10407.0,1
cr me,2,14.0,['Beauty'],4.25,19792.0,1
darkest brown,2,14.0,['Beauty'],4.25,19792.0,1
brown ml,2,14.0,['Beauty'],4.25,19792.0,1
sulphate-free,2,7.5,['Beauty'],4.35,31230.0,1
cetaphil gentle,2,7.5,['Beauty'],4.35,31230.0,1
hydrating face,2,7.5,['Beauty'],4.35,31230.0,1
ml paraben,2,7.5,['Beauty'],4.35,31230.0,1
free sulphate-free,2,7.5,['Beauty'],4.35,31230.0,1
sulphate-free gentle,2,7.5,['Beauty'],4.35,31230.0,1
hydrating cleanser,2,7.5,['Beauty'],4.35,31230.0,1
cleanser with,2,7.5,['Beauty'],4.35,31230.0,1
with niacinamide,2,7.5,['Beauty'],4.35,31230.0,1
niacinamide vitamin,2,7.5,['Beauty'],4.35,31230.0,1
vitamin b5,2,7.5,['Beauty'],4.35,31230.0,1
b5 for,2,7.5,['Beauty'],4.35,31230.0,1
dry to,2,7.5,['Beauty'],4.35,31230.0,1
to normal,2,7.5,['Beauty'],4.35,31230.0,1
normal sensitive,2,7.5,['Beauty'],4.35,31230.0,1
combination,2,16.0,['Beauty'],4.2,12247.0,1
oily skin,2,13.5,['Beauty'],4.15,27395.0,1
skin spf,2,15.0,['Beauty'],4.15,12644.0,1
uv filters,2,13.5,['Beauty'],4.15,27395.0,1
bare,2,8.0,['Beauty'],4.1,8759.0,1
anatomy,2,8.0,['Beauty'],4.1,8759.0,1
reduction,2,10.0,['Beauty'],4.1,12360.0,1
non-drying,2,12.5,['Beauty'],4.1,10468.0,1
bare anatomy,2,8.0,['Beauty'],4.1,8759.0,1
strong smooth,2,12.5,['Beauty'],4.1,10468.0,1
unisex ml,2,8.0,['Beauty'],4.1,8759.0,1
