rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
21,B0FCY5MVZ6,"OpenTech® Privacy Military-Grade Gorilla Tempered Glass Screen Protector for Samsung Galaxy S24 Ultra with Edge to Edge Coverage - Case Friendly, Anti-scratch and Bubble free installation kit",OpenTech®,299.0,INR,4.0,66898,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/616jPLgPUjL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Privacy-Samsung-S24-Ultra-Installation/dp/B0FCY5MVZ6/ref=zg_bs_g_electronics_d_sccl_21/522-0161304-3267341?psc=1,2026-03-24T12:39:40.011033,1,27,True,budget,high
22,B0DBGP48NW,"realme Buds T310 True Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Vibrant Black)",realme,1899.0,INR,4.2,18814,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61dj32WdrxL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/realme-Wireless-Earbuds-Spatial-Charging/dp/B0DBGP48NW/ref=zg_bs_g_electronics_d_sccl_22/522-0161304-3267341?psc=1,2026-03-24T12:39:40.012451,1,26,True,mid,high
23,B0DCZ3WDTB,"Xiaomi Power Bank 4i 20000mAh 33W Super Fast Charging PD |Smart 12 Layer Protection|Type C Input & Output|Triple Output Ports|Supports Android,Apple, Tablets, Earbuds,Watch(MI Powerbank),Black",Xiaomi,2199.0,INR,4.2,108446,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/41vBAaU8clL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Xiaomi-20000mAh-Charging-Delivery-Supports/dp/B0DCZ3WDTB/ref=zg_bs_g_electronics_d_sccl_23/522-0161304-3267341?psc=1,2026-03-24T12:39:40.013607,1,24,True,premium,high
24,B0DZCRYG7R,"realme Buds T200 Lite Bluetooth in Ear Earbuds,4 Mic, AI ENC for Calls,48 Hours Total Playback with Fast Charging and Low Latency Gaming TWS,Google Fast Pair, with mic (Volt Black)",realme,1199.0,INR,4.1,31596,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61MOG3nzwQL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/realme-Bluetooth-Earbuds-Playback-Charging/dp/B0DZCRYG7R/ref=zg_bs_g_electronics_d_sccl_24/522-0161304-3267341?psc=1,2026-03-24T12:39:40.014688,1,30,True,mid,high
25,B0D9S87H53,"Ambrane Magsafe Wireless 10000Mah Fast Charging USB Type-C Input Power Bank, Strong Magnet, 22.5W Output For iPhone 12 & Above, Android & Other Qi Enabled Devices + Magnetic Ring (Aerosync Snap, Blue)",Ambrane,1499.0,INR,4.0,6861,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61H84kDDNFL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Ambrane-Wireless-10000mAh-Charging-Magnetic/dp/B0D9S87H53/ref=zg_bs_g_electronics_d_sccl_25/522-0161304-3267341?psc=1,2026-03-24T12:39:40.015746,1,32,True,mid,high
26,B09BFV96TS,"Dyazo Water Resistant Laptop Sleeve/Laptop case/laptop cover with Handle Compatible for 15 Inch to 15.6"" Inches laptops & Notebooks - Grey",Dyazo,289.0,INR,4.3,21489,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/81rRMwFG0+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dyazo-Resistant-Compatible-laptops-Notebooks/dp/B09BFV96TS/ref=zg_bs_g_electronics_d_sccl_26/522-0161304-3267341?psc=1,2026-03-24T12:39:40.016705,1,21,True,budget,high
27,B0FC2Y3XGV,"Boat Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Carbon Black)",Boat,999.0,INR,3.8,3802,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/71FOccCOQmL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/boAt-Airdopes-Bluetooth-Wireless-Earphones/dp/B0FC2Y3XGV/ref=zg_bs_g_electronics_d_sccl_27/522-0161304-3267341?psc=1,2026-03-24T12:39:40.017677,1,30,True,mid,high
28,B0F63BY6LT,"Kratos K9 Selfie Stick Tripod With Light, 67 inch /170CM Reinforced Tripod for Mobile Phone, Multi-Functional Bluetooth Long Selfie Stick for Travel,Vlogging,Compatible with iPhone and All Smartphones",Kratos,619.0,INR,,,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/617qw0QPA8L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Kratos-Reinforced-Multi-Functional-Compatible-Smartphones/dp/B0F63BY6LT/ref=zg_bs_g_electronics_d_sccl_28/522-0161304-3267341?psc=1,2026-03-24T12:39:40.018898,1,27,True,mid,
29,B0DB269JKH,"Portronics Clamp M4 Car Phone Holder Stand with 360 Degree Rotation, Strong Grip, Suction Cup Mount, Single Hand Use, Shockproof Build, Mobile Stand for Car (Black)",Portronics,244.0,INR,3.9,17873,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61--PoBNi4L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Portronics-Holder-Rotation-Suction-Shockproof/dp/B0DB269JKH/ref=zg_bs_g_electronics_d_sccl_29/522-0161304-3267341?psc=1,2026-03-24T12:39:40.019880,1,26,True,budget,high
30,B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Dyazo,348.0,INR,4.3,19439,Electronics,Electronics,,"https://images-eu.ssl-images-amazon.com/images/I/61kBmC8NfGL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dyazo-Computer-Adjustable-Ergonomic-Compatible/dp/B08LHTJTBB/ref=zg_bs_g_electronics_d_sccl_30/522-0161304-3267341?psc=1,2026-03-24T12:39:40.021262,1,24,True,budget,high
