keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
anti-dandruff shampoo,3,14.0,['Beauty'],4.1,16142.0,1
smooth hair,3,9.0,['Beauty'],4.13,7407.0,1
matte,3,12.3,['Beauty'],4.27,20471.0,1
long,3,13.0,['Beauty'],4.1,11358.0,1
lasting,3,13.0,['Beauty'],4.1,11358.0,1
long lasting,3,13.0,['Beauty'],4.1,11358.0,1
filters,3,14.0,['Beauty'],4.17,20765.0,1
hyaluron moisture,3,18.3,['Beauty'],4.33,30868.0,1
acid for,3,19.0,['Beauty'],4.2,27246.0,1
mandelic,3,11.7,['Beauty'],4.2,9055.0,1
pigmentation,3,12.7,['Beauty'],4.23,11471.0,1
kills,3,14.0,['Beauty'],4.33,10409.0,1
scalp,3,9.7,['Beauty'],4.2,12375.0,1
in-vivo tested,3,13.7,['Beauty'],4.17,10359.0,1
women ml,3,17.3,['Beauty'],4.1,20292.0,1
lotion,3,17.0,['Beauty'],4.33,60197.0,1
body lotion,3,17.0,['Beauty'],4.33,60197.0,1
with hyaluronic,3,13.7,['Beauty'],4.33,30069.0,1
dry skin,3,17.0,['Beauty'],4.33,60197.0,1
skin with,3,20.0,['Beauty'],4.27,30244.0,1
oil control,3,20.3,['Beauty'],4.13,29082.0,1
dot,3,17.3,['Beauty'],4.27,11683.0,1
key,3,17.3,['Beauty'],4.27,11683.0,1
bright,3,22.7,['Beauty'],4.1,20578.0,1
even,3,19.0,['Beauty'],4.1,6630.0,1
dot key,3,17.3,['Beauty'],4.27,11683.0,1
color,3,20.7,['Beauty'],4.07,26491.0,1
hair color,3,20.7,['Beauty'],4.07,26491.0,1
parachute coconut,3,16.0,['Beauty'],4.4,29751.0,1
coconut oil,3,16.0,['Beauty'],4.4,29751.0,1
oil ml,3,17.3,['Beauty'],4.33,16109.0,1
excess,3,17.0,['Beauty'],4.23,11323.0,1
wash with,3,21.0,['Beauty'],4.1,6090.0,1
with salicylic,3,15.0,['Beauty'],4.13,4976.0,1
excess oil,3,17.0,['Beauty'],4.23,11323.0,1
tone,3,22.3,['Beauty'],4.1,11995.0,1
barrier,3,24.7,['Beauty'],4.3,14905.0,1
repair,3,26.0,['Beauty'],4.27,9032.0,1
moisturizer,3,19.3,['Beauty'],4.37,38668.0,1
reduces,3,24.0,['Beauty'],4.1,23285.0,1
controls,3,12.3,['Beauty'],4.23,11733.0,1
exfoliating,3,25.3,['Beauty'],4.13,6409.0,1
lactic acid,3,21.0,['Beauty'],4.3,8464.0,1
bar,3,23.7,['Beauty'],4.47,15095.0,1
water,3,3.0,['Beauty'],4.23,3929.0,1
for hair,3,9.3,['Beauty'],4.2,8150.0,1
glow,3,22.0,['Beauty'],4.17,20266.0,1
fall,3,14.7,['Beauty'],4.13,9959.0,1
brightening,2,13.0,['Beauty'],4.0,24300.0,1
soaps for,2,1.0,['Beauty'],3.9,27506.0,1
for glowing,2,13.0,['Beauty'],4.0,24300.0,1
skin brightening,2,13.0,['Beauty'],4.0,24300.0,1
facial,2,10.5,['Beauty'],4.25,21894.0,1
radiant,2,8.5,['Beauty'],4.35,33997.0,1
coverage,2,11.5,['Beauty'],4.05,10395.0,1
darkest,2,12.0,['Beauty'],4.25,19783.0,1
colour with,2,11.5,['Beauty'],4.05,10395.0,1
grey coverage,2,11.5,['Beauty'],4.05,10395.0,1
cr me,2,12.0,['Beauty'],4.25,19783.0,1
darkest brown,2,12.0,['Beauty'],4.25,19783.0,1
brown ml,2,12.0,['Beauty'],4.25,19783.0,1
derma,2,14.0,['Beauty'],4.2,23234.0,1
aqua,2,5.0,['Beauty'],4.25,24612.0,1
clinically,2,9.0,['Beauty'],4.2,28798.0,1
the derma,2,14.0,['Beauty'],4.2,23234.0,1
derma co,2,14.0,['Beauty'],4.2,23234.0,1
lightweight non-greasy,2,7.5,['Beauty'],4.15,21705.0,1
non-greasy no,2,7.5,['Beauty'],4.15,21705.0,1
cast broad,2,7.0,['Beauty'],4.15,33367.0,1
blue light,2,11.0,['Beauty'],4.2,24044.0,1
light protection,2,11.0,['Beauty'],4.2,24044.0,1
sulphate-free,2,4.5,['Beauty'],4.35,31198.0,1
hydrating face,2,4.5,['Beauty'],4.35,31198.0,1
ml paraben,2,4.5,['Beauty'],4.35,31198.0,1
free sulphate-free,2,4.5,['Beauty'],4.35,31198.0,1
sulphate-free gentle,2,4.5,['Beauty'],4.35,31198.0,1
hydrating cleanser,2,4.5,['Beauty'],4.35,31198.0,1
cleanser with,2,4.5,['Beauty'],4.35,31198.0,1
vitamin b5,2,4.5,['Beauty'],4.35,31198.0,1
b5 for,2,4.5,['Beauty'],4.35,31198.0,1
dry to,2,4.5,['Beauty'],4.35,31198.0,1
to normal,2,4.5,['Beauty'],4.35,31198.0,1
normal sensitive,2,4.5,['Beauty'],4.35,31198.0,1
reduction,2,9.0,['Beauty'],4.15,12332.0,1
non-drying,2,13.0,['Beauty'],4.1,10418.0,1
strong smooth,2,13.0,['Beauty'],4.1,10418.0,1
unisex ml,2,10.5,['Beauty'],4.1,8731.0,1
lip,2,7.0,['Beauty'],4.3,9355.0,1
