rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
21,B0GP6VVQ8T,Samyak 12 Pcs Cute Hair Bows Clip | Navratri Kanjak Hair Accessories Set | Return Gift for Girls Hair Clips,Samyak,299.0,INR,,,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/6172IugFnZL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Samyak-Navratri-Kanjak-Accessories-Return/dp/B0GP6VVQ8T/ref=zg_bs_g_jewelry_d_sccl_21/523-7641289-9847913?psc=1,2026-03-23T09:53:02.712033,1,20,True,budget,
22,B07QHKCR98,"Tanishq - Gold Jewellery | | E-Gift Card | Instant delivery | Valid for in-store purchases | Ideal gift for birthday, anniversary & wedding",Tanishq,10000.0,INR,4.6,92,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/41SoudZqydL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Tanishq-Jewellery-4_model-e-Gift-Card/dp/B07QHKCR98/ref=zg_bs_g_jewelry_d_sccl_22/523-7641289-9847913?psc=1,2026-03-23T09:53:02.713030,1,24,True,premium,low
23,B0GQBN5MTC,Swara Creations Kashmiri Ghungroo glass Bangles set | Viral Raindrop Multi Set for Women and Girls | Set of 16 Pcs (SKU415),Swara,,INR,4.2,6,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/81NvQMBxkVL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Swara-Creations-Kashmiri-Ghungroo-Raindrop/dp/B0GQBN5MTC/ref=zg_bs_g_jewelry_d_sccl_23/523-7641289-9847913?psc=1,2026-03-23T09:53:02.714207,1,22,False,,new
24,B09H73ZQBR,MEENAZ Brass copper Gold kanchain 3 layer long bridal wedding ear kan chain Champaswaralu earchains Ear Chains for Hair Jhumka Jhumki kanoti moti pearl Traditional Earrings for women girls Golden-M020,MEENAZ,159.0,INR,3.8,651,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/71YUwBnGlaL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/MEENAZ-Champaswaralu-earchains-Traditional-Golden-M020/dp/B09H73ZQBR/ref=zg_bs_g_jewelry_d_sccl_24/523-7641289-9847913?psc=1,2026-03-23T09:53:02.715159,1,30,True,budget,medium
25,B091MK45DB,"Shining Diva Fashion Latest Stylish Rose Gold Austrian Crystal Bracelet For Women And Girls (11942B), Free Valentine Gift for Girlfriend",Shining,299.0,INR,4.1,2584,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/51JBNLtPvQS._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Austrian-11942b/dp/B091MK45DB/ref=zg_bs_g_jewelry_d_sccl_25/523-7641289-9847913?psc=1,2026-03-23T09:53:02.716116,1,20,True,budget,high
26,B0GCW4SJBH,"ZULKA Stylish Alloy Metal Chudi Set With Ghungroo Work For Women & Girls | Traditional Metal Bangles Jewelry | Latkan Kada Set | Kangan For Wedding, Festival, Party & Daily - Set Of 8",ZULKA,299.0,INR,4.1,27,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/81ZIL+qu9IL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/ZULKA-Stylish-Ghungroo-Design-ZU_BB14-GhungrooLatkan-Golden-2-4/dp/B0GCW4SJBH/ref=zg_bs_g_jewelry_d_sccl_26/523-7641289-9847913?psc=1,2026-03-23T09:53:02.717079,1,34,True,budget,low
27,B0B6VQKDGL,Zeneme Traditional Brass 18 K Gold Plated Wedding Jewellery Bahubali Inspired Long Chain Jhumki Earrings for Women and Girl,Zeneme,259.0,INR,4.2,855,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61h3itKcGfL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Traditional-Jewellery-Bahubali-Inspired-Earrings/dp/B0B6VQKDGL/ref=zg_bs_g_jewelry_d_sccl_27/523-7641289-9847913?psc=1,2026-03-23T09:53:02.718083,1,19,True,budget,medium
28,B0GQHBZWGV,"Zaya Ethnic Wear Bangles Gold-Tone Alloy with Musical Ghungroo Charms | Women Fashionable Jewelry | Designer Bracelet Bangles For Girls | Viral Kashmiri Chudiya for Weddings, Festivals & Parties",Zaya,279.0,INR,3.6,7,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61R-DhMfi+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Zaya-Gold-Tone-Fashionable-Jewelry-Festivals/dp/B0GQHBZWGV/ref=zg_bs_g_jewelry_d_sccl_28/523-7641289-9847913?psc=1,2026-03-23T09:53:02.719067,1,29,True,budget,new
29,B0D3DDQH3T,Shining Diva Fashion 5-7 Pcs Combo Latest Stylish Western Necklace Set for Women Pendant Necklace Gifts for Girls,Shining,299.0,INR,3.8,713,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61Emq89LIUL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Necklace-15831np/dp/B0D3DDQH3T/ref=zg_bs_g_jewelry_d_sccl_29/523-7641289-9847913?psc=1,2026-03-23T09:53:02.720084,1,18,True,budget,medium
30,B08R3W2131,HIGHSPARK 925 Silver Solitaire Stud Earrings | 92.5 Sterling Silver & Round Brilliant Cubic Zirconia Tops for Men Women,HIGHSPARK,569.0,INR,4.2,1743,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61Rkr26XoZL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/HighSpark-Solitaire-Earrings-Sterling-Brilliant/dp/B08R3W2131/ref=zg_bs_g_jewelry_d_sccl_30/523-7641289-9847913?psc=1,2026-03-23T09:53:02.721099,1,19,True,mid,high
1,B09TWW4XRJ,"ARTIFICIAL TREE Handmade Evil Eye Nazar Dhaga Bracelet Adjustable Friendship Band for Women, Men | Nazar Bracelets 2 Piece | Stylish Adjustable Thread Bracelets for Protection (AT GIRLS BRCT 005)",ARTIFICIAL,113.0,INR,3.9,1607,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/41VPVBxSozL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/ARTIFICIAL-TREE-ADJUSTABLE-WRISTBAND-FRIENDSHIP/dp/B09TWW4XRJ/ref=zg_bs_g_jewelry_d_sccl_1/523-7641289-9847913?psc=1,2026-03-23T09:53:07.224022,2,30,True,budget,high
2,B07NKXMZ85,Nakabh Stainless Steel Bracelet For Men & Boys,Nakabh,163.0,INR,4.0,796,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/510BEgA+ZzL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Nakabh-Stainless-Bracelet-Unisex-Silver/dp/B07NKXMZ85/ref=zg_bs_g_jewelry_d_sccl_2/523-7641289-9847913?psc=1,2026-03-23T09:53:07.224966,2,8,True,budget,medium
3,B0DSCBKY8R,Astrotalk Raw Pyrite Bracelet | Certificate of Authenticity | Attracts Money and Boost Confidence | Astrology Bracelet for Men and Women | Beautifully Crafted with Healing Crystals,Astrotalk,599.0,INR,3.8,778,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61vkIlwS73L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Astrotalk-Certificate-Authenticity-Confidence-Beautifully/dp/B0DSCBKY8R/ref=zg_bs_g_jewelry_d_sccl_3/523-7641289-9847913?psc=1,2026-03-23T09:53:07.225946,2,27,True,mid,medium
4,B0BJFCHR4W,Zaveri Pearls Set of 25 Gold Tone Contemporary Studs & Drop Earrings For Women-ZPFK15140,Zaveri,379.0,INR,4.1,806,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61y6f5R5NLL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Zaveri-Pearls-Contemporary-Earrings-Women-ZPFK15140/dp/B0BJFCHR4W/ref=zg_bs_g_jewelry_d_sccl_4/523-7641289-9847913?psc=1,2026-03-23T09:53:07.226904,2,14,True,budget,medium
5,B0BC1XMNSL,Fashion Frill Bracelet For Women Star Moon Design AD Studded Multi Layered Gold Plated Cuff Bangle Bracelet For Women Girls Stackable Bracelet Womens Jewellery,Fashion,179.0,INR,3.9,289,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61Td1XNsY9L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Fashion-Frill-Stunning-Adjustable-Bracelet/dp/B0BC1XMNSL/ref=zg_bs_g_jewelry_d_sccl_5/523-7641289-9847913?psc=1,2026-03-23T09:53:07.227837,2,24,True,budget,medium
6,B0GJDSGRGF,Oxidised Silver Look Jhumka Earrings Box for Women | 16 Pairs Traditional Ethnic Jhumki Combo Gift Hamper with Velvet Box | Festive Wedding Jewellery | Gift For Women,Oxidised,997.0,INR,4.0,17,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/71f8Z-9GTlL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Oxidised-Earrings-Traditional-Festive-Jewellery/dp/B0GJDSGRGF/ref=zg_bs_g_jewelry_d_sccl_6/523-7641289-9847913?psc=1,2026-03-23T09:53:07.228771,2,28,True,mid,low
7,B0CX1JSXY6,"GIVA 925 Silver Anklet for Women, Single | Gifts for Women & Girls",GIVA,1169.0,INR,4.2,433,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/41a1-sXryLL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/GIVA-Silver-Certificate-Authenticity-Warranty/dp/B0CX1JSXY6/ref=zg_bs_g_jewelry_d_sccl_7/523-7641289-9847913?psc=1,2026-03-23T09:53:07.229702,2,13,True,mid,medium
8,B0CF1WVLS4,Shining Diva Fashion Set of 12 Latest Traditional Design Gold Plated Stone Bangle for Women,Shining,299.0,INR,3.8,524,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/71PEga5FlwL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Traditional-15471b_2-6/dp/B0CF1WVLS4/ref=zg_bs_g_jewelry_d_sccl_8/523-7641289-9847913?psc=1,2026-03-23T09:53:07.230633,2,15,True,budget,medium
9,B0C9TDQRC2,MEENAZ Black Rings for Men Mens couples gents friends unisex Boys Boyfriend heart love Stainless Steel Stylish Valentine gifts proposal Couple band thumb Titanium Silver gold combo Finger Ring 170,MEENAZ,244.0,INR,3.8,375,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/51YN1PC-IdL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/MEENAZ-Boyfriend-Stainless-Valentine-proposal/dp/B0C9TDQRC2/ref=zg_bs_g_jewelry_d_sccl_9/523-7641289-9847913?psc=1,2026-03-23T09:53:07.231561,2,30,True,budget,medium
10,B09R24T2WY,HIGHSPARK 925 Silver Solitaire Screwback Stud Earrings | 92.5 Sterling Silver & Round Brilliant Cubic Zirconia Tops for Men Women,HIGHSPARK,569.0,INR,4.4,1646,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/51mC-2FaMmL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/HighSpark-Solitaire-Screwback-Earrings-Brilliant/dp/B09R24T2WY/ref=zg_bs_g_jewelry_d_sccl_10/523-7641289-9847913?psc=1,2026-03-23T09:53:07.232495,2,20,True,mid,high
11,B0FTS4FZ84,"SUPER SOFTENER 5 Pcs Combo Pendant Necklace Set for Women Stylish Chains | Butterfly, Pearl, Daisy, Honey Bee & Infinity Jewellery Combo for Women Pendant Necklace Gifts for woman And Girls",SUPER,278.0,INR,4.0,74,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61vrAQ90xGL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/SUPER-SOFTENER-Necklace-Butterfly-Jewellery/dp/B0FTS4FZ84/ref=zg_bs_g_jewelry_d_sccl_11/523-7641289-9847913?psc=1,2026-03-23T09:53:07.233425,2,31,True,budget,low
12,B08L13PPNS,Shining Diva Fashion Latest Choker Design Antique Kundan Traditional Necklace Jewellery Set for Women,Shining,325.0,INR,4.0,3714,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/81vLw-6u5NL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Shining-Diva-Fashion-Traditional-11279s/dp/B08L13PPNS/ref=zg_bs_g_jewelry_d_sccl_12/523-7641289-9847913?psc=1,2026-03-23T09:53:07.234428,2,14,True,budget,high
13,B0FB474BN1,Sukkhi Indian Traditional Bewitching 18k Gold Plated Brass with Bahubali Inspired Multi Layer Ball Chain Long Earring Jewellery for Women & Girls,Sukkhi,184.0,INR,4.0,97,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/61-gHW+agtL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Sukkhi-Traditional-Earchain-Jewellery-ECN107319/dp/B0FB474BN1/ref=zg_bs_g_jewelry_d_sccl_13/523-7641289-9847913?psc=1,2026-03-23T09:53:07.235381,2,22,True,budget,low
14,B0838JPG1V,ZULKA Non-Precious Metal with Base Metal and Zircon Gemstone Studded Premium and Traditional Glossy Finished Sleek Bangle set for Women and Girls,ZULKA,281.0,INR,3.8,1378,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/81bkvYLI7wL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/ZULKA-Non-Precious-Gemstone-Finished-Silver_2-8/dp/B0838JPG1V/ref=zg_bs_g_jewelry_d_sccl_14/523-7641289-9847913?psc=1,2026-03-23T09:53:07.236316,2,22,True,budget,high
15,B0F2BCV14X,"Diversa 12-Pack Kids Girls Hair Clips & Pins – Colorful Hair Accessories for Kanjak Gifts, Navratri Combos & Birthday Return Favors – Non-Slip, Durable & Skin-Friendly (Multi-Color)",Diversa,474.0,INR,4.8,9,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/81nyOQSh1gL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Diversa-12-Pack-Kids-Girls-Clips/dp/B0F2BCV14X/ref=zg_bs_g_jewelry_d_sccl_15/523-7641289-9847913?psc=1,2026-03-23T09:53:07.237256,2,27,True,budget,new
16,B07RM2CNXX,Nakabh Cuban 8 inch Stainless Steel Bracelet for Men Boys,Nakabh,233.0,INR,3.9,1067,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/512hvqlxOuL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Nakabh-Double-Stainless-Bracelet-Silver/dp/B07RM2CNXX/ref=zg_bs_g_jewelry_d_sccl_16/523-7641289-9847913?psc=1,2026-03-23T09:53:07.238186,2,10,True,budget,high
17,B09J2VKJ43,kapimo Fancy Hair Clips For Baby Girls Toddlers Assorted Stylish Fashion Hair Accessories 18 Pcs Gift Set Box (Dark Pink),kapimo,309.0,INR,4.3,703,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/71vg7426GSL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Toddlers-Assorted-Stylish-Fashion-Accessories/dp/B09J2VKJ43/ref=zg_bs_g_jewelry_d_sccl_17/523-7641289-9847913?psc=1,2026-03-23T09:53:07.239116,2,20,True,budget,medium
18,B0FPM3PLBW,FUBS Oxidized Designer Stud Earrings Set of 12 with Folding Jewelry Box | Traditional & Modern Earring Set for Women & Girls,FUBS,999.0,INR,3.8,178,Jewellery,Jewellery,,"https://images-eu.ssl-images-amazon.com/images/I/813m8m4jd9L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/FUBS-Oxidized-Designer-Earrings-Traditional/dp/B0FPM3PLBW/ref=zg_bs_g_jewelry_d_sccl_18/523-7641289-9847913?psc=1,2026-03-23T09:53:07.240040,2,22,True,mid,medium
