keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
men's cotton,3,18.3,['Clothing Women'],4.3,1635.0,1
premium,3,11.3,['Clothing Women'],4.2,2181.0,1
selloria,3,19.7,['Clothing Women'],3.9,1237.0,1
brand,3,19.7,['Clothing Women'],3.9,1237.0,1
selloria brand,3,19.7,['Clothing Women'],3.9,1237.0,1
adjustable unisex,3,22.3,['Clothing Women'],3.93,943.0,1
baseball cap,3,22.3,['Clothing Women'],4.03,871.0,1
with adjustable,3,21.7,['Clothing Women'],4.1,943.0,1
cushion cotton,3,20.0,['Clothing Women'],4.07,8832.0,1
autolock,3,18.7,['Clothing Women'],4.0,6218.0,1
fit,3,18.7,['Clothing Women'],4.0,6218.0,1
inches,3,12.7,['Clothing Women'],3.97,3015.0,1
absorbent,3,19.0,['Clothing Women'],4.07,1627.0,1
stylish,3,23.3,['Clothing Women'],4.1,902.0,1
hats,3,19.3,['Clothing Women'],3.97,1110.0,1
odour,3,19.0,['Clothing Women'],4.07,3958.0,1
running,3,22.3,['Clothing Women'],4.17,5212.0,1
buckle,3,13.0,['Clothing Women'],4.17,5160.0,1
gym,3,13.3,['Clothing Women'],4.1,2949.0,1
adjustable strap,3,17.0,['Clothing Women'],4.0,965.0,1
design,3,16.0,['Clothing Women'],3.97,1501.0,1
handkerchief,3,15.3,['Clothing Women'],4.27,1306.0,1
low,3,20.3,['Clothing Women'],4.03,800.0,1
cut,3,20.3,['Clothing Women'],4.03,800.0,1
low cut,3,20.3,['Clothing Women'],4.03,800.0,1
multicolour,3,21.7,['Clothing Women'],4.07,3509.0,1
shirt,3,20.7,['Clothing Women'],4.2,704.0,1
elastic,3,20.7,['Clothing Women'],4.2,704.0,1
tucker,3,20.7,['Clothing Women'],4.2,704.0,1
tucker belt,3,20.7,['Clothing Women'],4.2,704.0,1
woolen,3,19.7,['Clothing Women'],4.37,3673.0,1
for women,3,23.3,['Clothing Women'],4.2,952.0,1
caps for,3,20.7,['Clothing Women'],4.07,1196.0,1
swagr pairs,2,3.0,['Clothing Women'],4.05,3812.0,1
pairs sports,2,5.0,['Clothing Women'],4.05,4604.0,1
men pack,2,1.0,['Clothing Women'],4.1,4345.0,1
of assorted,2,3.0,['Clothing Women'],4.05,3812.0,1
sjeware,2,7.5,['Clothing Women'],4.1,12934.0,1
women solid,2,7.5,['Clothing Women'],4.1,12934.0,1
men ankle,2,8.0,['Clothing Women'],4.1,3138.0,1
blend socks,2,14.5,['Clothing Women'],4.15,2297.0,1
odour-free,2,6.0,['Clothing Women'],4.0,4242.0,1
padded,2,15.0,['Clothing Women'],4.1,5916.0,1
bamboo ankle,2,6.0,['Clothing Women'],4.0,4242.0,1
than regular,2,10.0,['Clothing Women'],4.1,4804.0,1
jockey,2,9.0,['Clothing Women'],4.25,2882.0,1
socks with,2,15.0,['Clothing Women'],4.1,2402.0,1
labnoft,2,13.5,['Clothing Women'],4.15,9438.0,1
auto,2,11.5,['Clothing Women'],4.3,5693.0,1
labnoft men's,2,13.5,['Clothing Women'],4.15,9438.0,1
auto lock,2,11.5,['Clothing Women'],4.3,5693.0,1
fitness,2,18.0,['Clothing Women'],4.1,2534.0,1
use,2,18.0,['Clothing Women'],4.1,2534.0,1
sports ankle,2,19.5,['Clothing Women'],4.05,6645.0,1
multicolor pairs,2,17.0,['Clothing Women'],4.05,2854.0,1
peter,2,12.0,['Clothing Women'],4.15,2926.0,1
england,2,12.0,['Clothing Women'],4.15,2926.0,1
peter england,2,12.0,['Clothing Women'],4.15,2926.0,1
men cotton,2,9.5,['Clothing Women'],4.1,2764.0,1
man,2,18.5,['Clothing Women'],4.15,5014.0,1
durable,2,12.0,['Clothing Women'],4.15,3338.0,1
anti-odor,2,18.5,['Clothing Women'],4.15,5014.0,1
for man,2,18.5,['Clothing Women'],4.15,5014.0,1
durable breathable,2,12.0,['Clothing Women'],4.15,3338.0,1
zoro men's,2,18.5,['Clothing Women'],3.75,3486.0,1
multicolored,2,17.0,['Clothing Women'],4.05,11610.0,1
socks multicolored,2,17.0,['Clothing Women'],4.05,11610.0,1
full,2,14.0,['Clothing Women'],4.2,2223.0,1
full length,2,14.0,['Clothing Women'],4.2,2223.0,1
hammonds,2,11.5,['Clothing Women'],4.2,2057.0,1
flycatcher,2,11.5,['Clothing Women'],4.2,2057.0,1
hammonds flycatcher,2,11.5,['Clothing Women'],4.2,2057.0,1
flycatcher genuine,2,11.5,['Clothing Women'],4.2,2057.0,1
mens belt,2,11.5,['Clothing Women'],4.2,2057.0,1
branded with,2,18.0,['Clothing Women'],4.1,1460.0,1
freesize,2,19.0,['Clothing Women'],3.9,1390.0,1
women freesize,2,19.0,['Clothing Women'],3.9,1390.0,1
freesize baseball,2,19.0,['Clothing Women'],3.9,1390.0,1
baseball caps,2,19.0,['Clothing Women'],3.9,1390.0,1
caps pack,2,19.0,['Clothing Women'],3.9,1390.0,1
cap with,2,19.0,['Clothing Women'],4.05,1282.0,1
combo pack,2,18.5,['Clothing Women'],4.2,9702.0,1
puma,2,24.0,['Clothing Women'],4.15,94.0,1
adidas unisex,2,23.0,['Clothing Women'],4.05,922.0,1
crew socks,2,18.5,['Clothing Women'],4.05,2030.0,1
ultra,2,21.0,['Clothing Women'],4.15,2627.0,1
ultra soft,2,21.0,['Clothing Women'],4.15,2627.0,1
waist,2,15.0,['Clothing Women'],3.9,3460.0,1
men formal,2,19.5,['Clothing Women'],3.85,4029.0,1
up to,2,16.5,['Clothing Women'],3.85,3712.0,1
to inches,2,16.5,['Clothing Women'],3.85,3712.0,1
inches waist,2,15.0,['Clothing Women'],3.9,3460.0,1
waist size,2,15.0,['Clothing Women'],3.9,3460.0,1
calf,2,22.5,['Clothing Women'],4.15,5774.0,1
combed,2,19.5,['Clothing Women'],4.0,2305.0,1
moisture,2,19.5,['Clothing Women'],4.0,2305.0,1
calf length,2,22.5,['Clothing Women'],4.15,5774.0,1
combed cotton,2,19.5,['Clothing Women'],4.0,2305.0,1
moisture absorbent,2,19.5,['Clothing Women'],4.0,2305.0,1
navysport men's,2,21.0,['Clothing Women'],4.05,7329.0,1
men's crew,2,21.0,['Clothing Women'],4.05,7329.0,1
crew length,2,21.0,['Clothing Women'],4.05,7329.0,1
length cushion,2,21.0,['Clothing Women'],4.05,7329.0,1
protection,2,28.0,['Clothing Women'],4.1,156.0,1
outdoor,2,28.0,['Clothing Women'],4.1,156.0,1
sports cap,2,28.0,['Clothing Women'],4.1,156.0,1
casual wear,2,18.5,['Clothing Women'],4.05,1087.0,1
cushioned,2,22.0,['Clothing Women'],4.1,5623.0,1
anti odour,2,21.5,['Clothing Women'],4.05,4558.0,1
for summer,2,28.5,['Clothing Women'],4.15,4376.0,1
style,2,6.0,['Clothing Women'],4.2,3054.0,1
casual style,2,6.0,['Clothing Women'],4.2,3054.0,1
contacts,2,15.5,['Clothing Women'],4.2,6678.0,1
easier,2,15.5,['Clothing Women'],4.2,6678.0,1
micro,2,15.5,['Clothing Women'],4.2,6678.0,1
everywhere,2,15.5,['Clothing Women'],4.2,6678.0,1
gift,2,15.5,['Clothing Women'],4.2,6678.0,1
box,2,15.5,['Clothing Women'],4.2,6678.0,1
contacts genuine,2,15.5,['Clothing Women'],4.2,6678.0,1
men with,2,15.5,['Clothing Women'],4.2,6678.0,1
with easier,2,15.5,['Clothing Women'],4.2,6678.0,1
easier adjustable,2,15.5,['Clothing Women'],4.2,6678.0,1
