rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
19,B00CQ414LW,POND'S Dreamflower Floral Perfumed Powder With Glow-boosting Vitamin B3 For Women| Crafted With Superfine Minerals For Smooth Texture| Refreshing Long-Lasting Fragrance of Pink Lily| 300g,POND'S,213.0,INR,4.4,18664,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51ArasXNKSL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/PONDS-Dreamflower-Fragrant-Talc-Lilly/dp/B00CQ414LW/ref=zg_bs_g_1374408031_d_sccl_19/525-8789710-1731925?psc=1,2026-03-23T09:56:08.581347,2,25,True,budget,high
20,B0CB48MHKK,Dove Serum Bar | with Sandalwood Oil | Sandal Glow | 375g (125g x 3),Dove,202.0,INR,4.3,2449,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51vPt+d0ygL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Dove-Sandalwood-Beauty-Bathing-Pack/dp/B0CB48MHKK/ref=zg_bs_g_1374408031_d_sccl_20/525-8789710-1731925?psc=1,2026-03-23T09:56:08.582269,2,15,True,budget,high
21,B0025YVBG6,"Bioderma Atoderm Creme Ultra-Nourishing - Moisturizer For Normal To Sensitive Dry Skin, 200ml",Bioderma,699.0,INR,4.3,7918,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/41JEivA0RAL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Bioderma-3401399458835-Atoderm-Creme-200g/dp/B0025YVBG6/ref=zg_bs_g_1374408031_d_sccl_21/525-8789710-1731925?psc=1,2026-03-23T09:56:08.583442,2,13,True,mid,high
22,B00BQFTQW6,Neutrogena Hydro Boost Hyaluronic Acid Face Moisturizer 50ml | 24 hours long lasting Hydration | Oil free non sticky light water gel fast absorbing| Daily use | All Skin Types | For Men & Women 50g,Neutrogena,749.0,INR,4.4,10363,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51YTdG8RPSL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Neutrogena-Hydro-Boost-Water-Blue/dp/B00BQFTQW6/ref=zg_bs_g_1374408031_d_sccl_22/525-8789710-1731925?psc=1,2026-03-23T09:56:08.584387,2,36,True,mid,high
23,B086H6LMBM,"Savlon Moisturizing Glycerin soap bar with germ protection, Pack of 5-120g each",Savlon,170.0,INR,4.3,13583,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/71VBuPUbXcL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Savlon-Glycerin-Germ-Protection-Bathing/dp/B086H6LMBM/ref=zg_bs_g_1374408031_d_sccl_23/525-8789710-1731925?psc=1,2026-03-23T09:56:08.585330,2,12,True,budget,high
24,B08P8Q9M9M,"Dr. Reddy's Venusia Max Intensive Moisturizing Lotion for Normal to Dry skin |Body lotion I Advanced formula with 4D Hyaluronic Acid , Cocoa Butter, Shea Butter, Aloe Butter, Mango Butter I Multi Layer & Deepest Hydration I Treats dry, dull, dehydrated skin I Non-comedogenic lotion for face & body I Dermatologist Recommended |300 g",Dr.,679.0,INR,4.5,6066,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/41HuMlSz52L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Moisturizing-Hyaluronic-Non-comedogenic-Dermatologist-Recommended/dp/B08P8Q9M9M/ref=zg_bs_g_1374408031_d_sccl_24/525-8789710-1731925?psc=1,2026-03-23T09:56:08.586260,2,54,True,mid,high
25,B07H5LH3ZY,"Santoor Skin Moisturizing Sandal & Turmeric Bathing Soap with Nourishing & Anti-Aging Properties| For Soft & Smooth and Younger-Looking Skin| For All Skin Types| Pack of 8, 125g",Santoor,274.9,INR,4.3,9262,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/71glBfplo9L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Moisturizing-Nourishing-Anti-Aging-Properties-Younger-Looking/dp/B07H5LH3ZY/ref=zg_bs_g_1374408031_d_sccl_25/525-8789710-1731925?psc=1,2026-03-23T09:56:08.587191,2,28,True,budget,high
26,B08KSGZ261,"Minimalist Barrier Repair Niacinamide 5% Face Serum for Clear Glowing Skin | Reduces Dullness, Hydrates & Repairs Skin |Day & Night Serum for Dry & Sensitive Skin | For Women & Men | 30 ml",Minimalist,569.0,INR,4.2,9195,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/5166sMOwu5L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Minimalist-Niacinamide-Dullness-Hyaluronic-Sensitive/dp/B08KSGZ261/ref=zg_bs_g_1374408031_d_sccl_26/525-8789710-1731925?psc=1,2026-03-23T09:56:08.588118,2,35,True,mid,high
27,B09Z6T8H41,Pond's Super Light Gel Oil Free Face Moisturizer 100 g | With Cera-Hyamino for Ultimate Soft Smooth Skin - Daily Use,Pond's,217.0,INR,4.3,8883,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51F99RuAhaL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Ponds-Moisturizer-Cera-Hyamino-Ultimate-Smooth/dp/B09Z6T8H41/ref=zg_bs_g_1374408031_d_sccl_27/525-8789710-1731925?psc=1,2026-03-23T09:56:08.589047,2,21,True,budget,high
28,B09VPNK8VP,"Minimalist 16% Vitamin C Face Serum – Brightening & Glow-Boosting Formula with Vitamin E, Ferulic Acid & Fullerenes, Antioxidant Boost for Radiant Skin (20 ml)",Minimalist,569.0,INR,4.1,8144,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51ofuGjgVJL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Minimalist-Vitamin-Advanced-Brightening-Fullerenes/dp/B09VPNK8VP/ref=zg_bs_g_1374408031_d_sccl_28/525-8789710-1731925?psc=1,2026-03-23T09:56:08.589975,2,25,True,mid,high
29,B093TJD298,Liril Lime Bathing Bar | Feel the Citrus Burst of Freshness | Pack of 6 (6 x 125g),Liril,297.0,INR,4.3,18540,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51Sa8svAovL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Liril-Lemon-Natural-Bathing-Refreshing/dp/B093TJD298/ref=zg_bs_g_1374408031_d_sccl_29/525-8789710-1731925?psc=1,2026-03-23T09:56:08.590902,2,18,True,budget,high
30,B0G7ZK6GJ8,"Seoulskin Kojic & Rice Water Brightening Soap | Pack of 3 | Glowing & Brightening Soaps for bath | For Pigmentation, Dark Spots, Sun Damage | Tan Removal Soap Bar for men and women | Brightens Underarms | Paraben Free | All Skin Types | 3 X 100g",Seoulskin,349.0,INR,4.5,73,Body Care,Body Care,,"https://images-eu.ssl-images-amazon.com/images/I/51RqDolGDvL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Seoulskin-Brightening-Pigmentation-Brightens-Underarms/dp/B0G7ZK6GJ8/ref=zg_bs_g_1374408031_d_sccl_30/525-8789710-1731925?psc=1,2026-03-23T09:56:08.591836,2,48,True,budget,low
