rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
1,B09S6M7JQJ,Ghar Soaps Sandalwood & Saffron Magic Soaps For Bath (300 Gms Pack Of 3) | Paraben Free | Chandan & Kesar Bath Soap | Handmade Soaps For Glowing | Skin Brightening Soap For Men & Women,Ghar,399.0,INR,3.9,27506,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/718F+0RgtfL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Sandalwood-Saffron-300-Handmade-Whitening/dp/B09S6M7JQJ/ref=zg_bs_g_beauty_d_sccl_1/522-6240001-7841925?psc=1,2026-03-23T09:53:25.436847,1,36,True,budget,high
2,B000LQUA6M,Simple Kind To Skin Refreshing Facial Wash 150 ml | 100% Soap-Free Facewash that doesn't dry out your skin| For All Skin Types,Simple,264.0,INR,4.3,30507,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/51wqZYWGr+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Simple-Kind-Refreshing-Facial-Globalbeauty/dp/B000LQUA6M/ref=zg_bs_g_beauty_d_sccl_2/522-6240001-7841925?psc=1,2026-03-23T09:53:25.437794,1,23,True,budget,high
3,B006QHB88O,"L'Oréal Paris Permanent Hair Colour, Radiant At-Home Hair Colour with up to 100% Grey Coverage, Pro-Keratin, Up to 8 Weeks of Colour, Excellence Crème, 3 Natural Darkest Brown, 72ml+100g",L'Oréal,400.0,INR,4.3,6816,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/71bO6mMzFGL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/LOreal-Paris-Excellence-Natural-Darkest/dp/B006QHB88O/ref=zg_bs_g_beauty_d_sccl_3/522-6240001-7841925?psc=1,2026-03-23T09:53:25.438733,1,29,True,budget,high
4,B095CRM8NF,"The Derma Co 1% Hyaluronic Sunscreen Aqua Gel SPF 50 PA++++ | Hydrating, Lightweight & Non-Greasy | No White Cast | Broad Spectrum & Blue Light Protection | Clinically Tested - (In-Vivo) | 50 g",The,383.0,INR,4.2,35843,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/61r7v2ziqPL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Derma-Co-Hyaluronic-Sunscreen-Protection/dp/B095CRM8NF/ref=zg_bs_g_beauty_d_sccl_4/522-6240001-7841925?psc=1,2026-03-23T09:53:25.439668,1,35,True,budget,high
5,B01CCGW4OE,"Cetaphil Gentle Skin Hydrating Face Wash 118ml, Paraben Free, Sulphate-Free Gentle Skin Hydrating Cleanser with Niacinamide, Vitamin B5 for Dry to Normal, Sensitive Skin",Cetaphil,403.0,INR,4.3,41875,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/61Ti2uv6V3L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Cetaphil-Hydrating-Sulphate-Free-Niacinamide-Sensitive/dp/B01CCGW4OE/ref=zg_bs_g_beauty_d_sccl_5/522-6240001-7841925?psc=1,2026-03-23T09:53:25.440601,1,24,True,budget,high
6,B0F5BLYYCN,"Bare Anatomy Anti-Dandruff Shampoo | Up To 100% Dandruff Reduction | ZPTO-Free | pH 5.3 | Salicylic Acid, Piroctone Olamine & Biotin | Non-Drying Formula | For Strong, Smooth Hair | Unisex | 100 ml",Bare,239.0,INR,4.1,13400,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/41aY2ihjX6L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Bare-Anatomy-Dandruff-Strengthens-Salicylic/dp/B0F5BLYYCN/ref=zg_bs_g_beauty_d_sccl_6/522-6240001-7841925?psc=1,2026-03-23T09:53:25.441541,1,35,True,budget,high
7,B0CTMP8FC3,MARS Matte Lip Liner | One Swipe Smooth Application | Long Lasting Lip Pencil (1.4gm) (14-CHOCO BUTTER),MARS,55.0,INR,4.3,9355,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/61DdcIqIN3L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/MARS-Smooth-Application-Lasting-14-CHOCO/dp/B0CTMP8FC3/ref=zg_bs_g_beauty_d_sccl_7/522-6240001-7841925?psc=1,2026-03-23T09:53:25.442515,1,17,True,budget,high
8,B0B45RB1RV,"Deconstruct Gel Sunscreen for Oily skin SPF 50 PA++++ |100% Photostable Sunscreen |4 New Gen UV Filters |In-Vivo |Lightweight, Airy, Non-greasy |For oily, combination, normal skin |For Men & Women - 50gm",Deconstruct,329.0,INR,4.2,11688,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/41Dbd5mjnfL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Deconstruct-Photostable-Lightweight-Non-greasy-combination/dp/B0B45RB1RV/ref=zg_bs_g_beauty_d_sccl_8/522-6240001-7841925?psc=1,2026-03-23T09:53:25.443564,1,32,True,budget,high
9,B0B6Y3FNV7,"L'Oreal Paris Fresh Hyaluron Moisture 72HR Moisture Sealing Conditioner Powered By Hyaluronic Acid, For Frizz-Free, Hydrated And Bouncy Hair Full Of Life For All Hair Types | 175 Millilitres",L'Oreal,249.0,INR,4.3,20729,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/511fPrnY+bL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Paris-Moisture-Conditioner-Hyaluronic-Dehydrated/dp/B0B6Y3FNV7/ref=zg_bs_g_beauty_d_sccl_9/522-6240001-7841925?psc=1,2026-03-23T09:53:25.444536,1,29,True,budget,high
10,B09FPS9D5T,"Minimalist Cream Sunscreen SPF 50 Lightweight With Multi-Vitamins, No White Cast, Broad Spectrum PA ++++ Acne Safe For Unisex, 50g",Minimalist,379.0,INR,4.1,30891,Beauty,Beauty,,"https://images-eu.ssl-images-amazon.com/images/I/51liYV8g2DL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Minimalist-Sunscreen-Multi-Vitamins-Cream/dp/B09FPS9D5T/ref=zg_bs_g_beauty_d_sccl_10/522-6240001-7841925?psc=1,2026-03-23T09:53:25.445501,1,20,True,budget,high
