keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
chunks,4,13.2,['Pet Care'],4.3,8099.0,1
wet dog,4,13.2,['Pet Care'],4.3,8099.0,1
chunks in,4,13.2,['Pet Care'],4.3,8099.0,1
strong,4,14.0,['Pet Care'],4.15,9898.0,1
and minerals,4,9.0,['Pet Care'],4.12,9266.0,1
amazon,4,13.2,['Pet Care'],4.03,4015.0,1
basics,4,13.2,['Pet Care'],4.03,4015.0,1
fragrance,4,11.0,['Pet Care'],4.0,2507.0,1
amazon basics,4,13.2,['Pet Care'],4.03,4015.0,1
litter kg,4,15.8,['Pet Care'],4.03,3046.0,1
kittens,4,19.2,['Pet Care'],4.3,6769.0,1
kg with,4,16.2,['Pet Care'],4.15,9723.0,1
control,4,10.5,['Pet Care'],4.3,4398.0,1
urinary,4,17.8,['Pet Care'],4.28,6214.0,1
standard,4,16.5,['Pet Care'],3.85,128332.0,1
pieces,4,17.8,['Pet Care'],4.0,69906.0,1
active,4,11.2,['Pet Care'],4.22,9744.0,1
immunity,4,15.5,['Pet Care'],4.3,7936.0,1
total kg,4,20.8,['Pet Care'],4.15,9725.0,1
months,4,25.0,['Pet Care'],4.4,7502.0,1
supplement,4,15.5,['Pet Care'],4.1,6704.0,1
vegetable,4,18.2,['Pet Care'],4.2,1124.0,1
bird,4,15.2,['Pet Care'],4.25,2001.0,1
bird food,4,15.2,['Pet Care'],4.25,2001.0,1
creamy,4,23.5,['Pet Care'],4.45,1216.0,1
pack ocean,3,12.3,['Pet Care'],4.27,6613.0,1
flavour hair,3,10.3,['Pet Care'],4.3,4651.0,1
protection heart,3,10.3,['Pet Care'],4.3,4651.0,1
health taurine,3,10.3,['Pet Care'],4.3,4651.0,1
dog treats,3,13.3,['Pet Care'],4.33,20481.0,1
flavour buy,3,9.7,['Pet Care'],4.1,28168.0,1
liver,3,13.3,['Pet Care'],4.27,8397.0,1
joint,3,17.3,['Pet Care'],4.17,10150.0,1
digestibility,3,18.3,['Pet Care'],4.2,7272.0,1
drools adult,3,16.0,['Pet Care'],4.23,10243.0,1
chicken liver,3,13.3,['Pet Care'],4.27,8397.0,1
liver chunks,3,13.3,['Pet Care'],4.27,8397.0,1
and coat,3,19.3,['Pet Care'],4.2,6827.0,1
joint health,3,17.3,['Pet Care'],4.17,10150.0,1
better digestibility,3,18.3,['Pet Care'],4.2,7272.0,1
immune,3,11.0,['Pet Care'],4.27,9552.0,1
rich,3,10.0,['Pet Care'],4.23,5950.0,1
flavour promotes,3,16.3,['Pet Care'],4.17,10548.0,1
maintain,3,10.0,['Pet Care'],4.1,11665.0,1
kg chicken,3,12.7,['Pet Care'],4.1,7855.0,1
maintain digestive,3,10.0,['Pet Care'],4.1,11665.0,1
lavender fragrance,3,9.0,['Pet Care'],4.03,2517.0,1
sand,3,16.7,['Pet Care'],4.0,3605.0,1
natural bentonite,3,15.7,['Pet Care'],4.1,3138.0,1
balanced food,3,18.0,['Pet Care'],4.37,17203.0,1
adult dogs,3,14.7,['Pet Care'],4.37,13430.0,1
gravy pack,3,16.0,['Pet Care'],4.4,7198.0,1
years,3,20.7,['Pet Care'],4.43,8349.0,1
adult years,3,20.7,['Pet Care'],4.43,8349.0,1
years dry,3,20.7,['Pet Care'],4.43,8349.0,1
flavour kg,3,16.7,['Pet Care'],4.47,13224.0,1
adult cats,3,21.3,['Pet Care'],4.53,7648.0,1
pee,3,16.0,['Pet Care'],3.83,89388.0,1
potty,3,16.0,['Pet Care'],3.83,89388.0,1
training,3,16.0,['Pet Care'],3.83,89388.0,1
leak-proof,3,16.0,['Pet Care'],3.83,89388.0,1
pee pads,3,16.0,['Pet Care'],3.83,89388.0,1
for potty,3,16.0,['Pet Care'],3.83,89388.0,1
design for,3,16.0,['Pet Care'],3.83,89388.0,1
dogs and,3,17.0,['Pet Care'],3.97,92176.0,1
behaviour,3,13.3,['Pet Care'],4.23,11230.0,1
with free,3,19.3,['Pet Care'],4.2,11934.0,1
kg total,3,19.3,['Pet Care'],4.2,11934.0,1
pack chicken,3,15.0,['Pet Care'],4.2,10061.0,1
flavour active,3,13.3,['Pet Care'],4.23,11230.0,1
active behaviour,3,13.3,['Pet Care'],4.23,11230.0,1
clay,3,19.0,['Pet Care'],4.07,2934.0,1
dust,3,19.0,['Pet Care'],4.07,2934.0,1
premium,3,22.7,['Pet Care'],4.3,2598.0,1
kg natural,3,19.0,['Pet Care'],4.07,2934.0,1
junior,3,23.3,['Pet Care'],4.4,7996.0,1
whiskas junior,3,23.3,['Pet Care'],4.4,7996.0,1
kitten months,3,23.3,['Pet Care'],4.4,7996.0,1
breeds,3,18.3,['Pet Care'],4.03,2752.0,1
all breeds,3,18.3,['Pet Care'],4.03,2752.0,1
