rank,asin,title,brand,price,currency,rating,review_count,category,subcategory,badge,image_url,product_url,scraped_at,page_number,title_word_count,has_price,price_tier,review_tier
1,B07KT852PD,"Amazon Brand - Presto! Disinfectant Toilet Cleaner, Original | 2 Litre | 1 L X 2 Packs | Kills 99.9% Germs | Removes Tough Stains | Provides Long Lasting Freshness",Amazon,225.0,INR,4.2,17362,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71q3yll+svL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Amazon-Brand-Presto-Toilet-Cleaner/dp/B07KT852PD/ref=zg_bs_g_1374558031_d_sccl_1/524-8879648-6247451?psc=1,2026-03-24T13:10:29.286165,1,30,True,budget,high
2,B00NWFVVG2,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L | India's # 1 Toilet Cleaner",Harpic,215.0,INR,4.4,47575,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61j+zu68oTL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Powerplus-Toilet-Cleaner-Original/dp/B00NWFVVG2/ref=zg_bs_g_1374558031_d_sccl_2/524-8879648-6247451?psc=1,2026-03-24T13:10:29.287144,1,15,True,budget,high
3,B016D3J92M,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L (Pack of 2) | Kills 99.9% Germs",Harpic,379.0,INR,4.4,58034,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61xwqAQKU+L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Original-Powerplus-Pack/dp/B016D3J92M/ref=zg_bs_g_1374558031_d_sccl_3/524-8879648-6247451?psc=1,2026-03-24T13:10:29.288153,1,16,True,budget,high
4,B0797HNZDW,Presto! Toilet Cleaner - 1 L,Presto!,185.0,INR,4.2,5781,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61f3pGjLAKL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Presto-Toilet-Cleaner-1-L/dp/B0797HNZDW/ref=zg_bs_g_1374558031_d_sccl_4/524-8879648-6247451?psc=1,2026-03-24T13:10:29.289085,1,6,True,budget,high
5,B077MCF1YR,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L (Pack of 3) | India's # 1 Toilet Cleaner",Harpic,648.0,INR,4.5,13342,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/717lGPCyd1L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Powerplus-Original-1000-Pack/dp/B077MCF1YR/ref=zg_bs_g_1374558031_d_sccl_5/524-8879648-6247451?psc=1,2026-03-24T13:10:29.290044,1,18,True,mid,high
6,B00NWFWCHO,Harpic White and Shine Disinfectant Toilet Cleaner Bleach Liquid - 500 ml,Harpic,97.0,INR,4.4,19643,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51Ak3ADAC8L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-White-Bleach-Toilet-Cleaner/dp/B00NWFWCHO/ref=zg_bs_g_1374558031_d_sccl_6/524-8879648-6247451?psc=1,2026-03-24T13:10:29.291060,1,12,True,budget,high
7,B09RF9RXDW,Domex Fresh Guard Disinfectant Toilet Cleaner Liquid|| Lime Fresh|| 1 L| Freshness for 100 Flushes,Domex,190.0,INR,4.4,3629,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51AHjgOM0kL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Domex-Disinfectant-Cleaner-Freshness-Flushes/dp/B09RF9RXDW/ref=zg_bs_g_1374558031_d_sccl_7/524-8879648-6247451?psc=1,2026-03-24T13:10:29.292067,1,15,True,budget,high
8,B0CNTK5ZCV,"Harpic 1L - Bleach, White and Shine Disinfectant Toilet Cleaner Liquid",Harpic,250.0,INR,4.5,2908,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/51gIXspc22L._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-1L-Bleach-Disinfectant-Cleaner/dp/B0CNTK5ZCV/ref=zg_bs_g_1374558031_d_sccl_8/524-8879648-6247451?psc=1,2026-03-24T13:10:29.293073,1,11,True,budget,high
9,B07JCJRP7V,"Sani fresh Ultrashine Toilet Cleaner - 1.56 l Extra Strong Extra Clean, 520 Ml (Buy 2 get 1 free)",Sani,206.0,INR,4.2,10137,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/71TZquBtIBL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Sanifresh-Ultrashine-Toilet-Cleaner-500ml/dp/B07JCJRP7V/ref=zg_bs_g_1374558031_d_sccl_9/524-8879648-6247451?psc=1,2026-03-24T13:10:29.294109,1,19,True,budget,high
10,B00NWFW25Q,"Harpic 1 Litre - Lemon, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls | Refreshingly Fragrant",Harpic,199.0,INR,4.4,1897,Toilet Cleaners,Toilet Cleaners,,"https://images-eu.ssl-images-amazon.com/images/I/61Odp-AG5bL._AC_UL300_SR300,200_.jpg",https://www.amazon.in/Harpic-Powerplus-Toilet-Cleaner-Orange/dp/B00NWFW25Q/ref=zg_bs_g_1374558031_d_sccl_10/524-8879648-6247451?psc=1,2026-03-24T13:10:29.295145,1,17,True,budget,high
