keyword,frequency,avg_rank,categories,avg_rating,avg_reviews,category_count
pairs sports,2,5.5,['Clothing Women'],4.05,4587.0,1
of assorted,2,5.0,['Clothing Women'],4.05,3797.0,1
sjeware,2,7.5,['Clothing Women'],4.1,12918.0,1
women solid,2,7.5,['Clothing Women'],4.1,12918.0,1
adidas,2,11.5,['Clothing Women'],4.1,2308.0,1
men ankle,2,8.5,['Clothing Women'],4.1,3134.0,1
cotton blend,2,13.0,['Clothing Women'],4.1,2271.0,1
anti-bacterial,2,16.0,['Clothing Women'],4.1,4035.0,1
regular,2,5.5,['Clothing Women'],4.15,4103.0,1
bamboo ankle,2,8.5,['Clothing Women'],4.0,4238.0,1
breathable padded,2,16.0,['Clothing Women'],4.1,4035.0,1
padded base,2,16.0,['Clothing Women'],4.1,4035.0,1
anti-bacterial softer,2,16.0,['Clothing Women'],4.1,4035.0,1
regular socks,2,5.5,['Clothing Women'],4.15,4103.0,1
men cotton,2,6.0,['Clothing Women'],4.1,2762.0,1
jockey,2,8.0,['Clothing Women'],4.25,2874.0,1
socks with,2,15.0,['Clothing Women'],4.1,2396.0,1
labnoft,2,13.0,['Clothing Women'],4.15,9432.0,1
auto,2,10.0,['Clothing Women'],4.3,5686.0,1
labnoft men's,2,13.0,['Clothing Women'],4.15,9432.0,1
auto lock,2,10.0,['Clothing Women'],4.3,5686.0,1
fitness,2,17.5,['Clothing Women'],4.1,2525.0,1
use,2,17.5,['Clothing Women'],4.1,2525.0,1
durable,2,14.5,['Clothing Women'],4.15,3332.0,1
anti-odor,2,19.0,['Clothing Women'],4.15,5010.0,1
durable breathable,2,14.5,['Clothing Women'],4.15,3332.0,1
hammonds,2,10.0,['Clothing Women'],4.2,2054.0,1
flycatcher,2,10.0,['Clothing Women'],4.2,2054.0,1
premium,2,16.5,['Clothing Women'],4.25,1126.0,1
hammonds flycatcher,2,10.0,['Clothing Women'],4.2,2054.0,1
flycatcher genuine,2,10.0,['Clothing Women'],4.2,2054.0,1
mens belt,2,10.0,['Clothing Women'],4.2,2054.0,1
multicolored,2,16.5,['Clothing Women'],4.05,11597.0,1
socks multicolored,2,16.5,['Clothing Women'],4.05,11597.0,1
men's genuine,2,20.0,['Clothing Women'],3.75,1210.0,1
selloria,2,19.5,['Clothing Women'],3.9,1386.0,1
brand,2,19.5,['Clothing Women'],3.9,1386.0,1
freesize,2,19.5,['Clothing Women'],3.9,1386.0,1
selloria brand,2,19.5,['Clothing Women'],3.9,1386.0,1
women freesize,2,19.5,['Clothing Women'],3.9,1386.0,1
freesize baseball,2,19.5,['Clothing Women'],3.9,1386.0,1
baseball caps,2,19.5,['Clothing Women'],3.9,1386.0,1
caps pack,2,19.5,['Clothing Women'],3.9,1386.0,1
full,2,23.0,['Clothing Women'],4.25,2742.0,1
england men's,2,23.0,['Clothing Women'],4.25,2742.0,1
full length,2,23.0,['Clothing Women'],4.25,2742.0,1
combo pack,2,16.0,['Clothing Women'],4.2,9698.0,1
baseball cap,2,24.0,['Clothing Women'],4.1,837.0,1
with adjustable,2,22.0,['Clothing Women'],4.2,946.0,1
ultra,2,21.5,['Clothing Women'],4.15,2624.0,1
bamboo socks,2,24.5,['Clothing Women'],4.1,3102.0,1
ultra soft,2,21.5,['Clothing Women'],4.15,2624.0,1
vegan,2,14.0,['Clothing Women'],3.9,3073.0,1
waist,2,18.0,['Clothing Women'],3.9,3458.0,1
men's vegan,2,14.0,['Clothing Women'],3.9,3073.0,1
vegan leather,2,14.0,['Clothing Women'],3.9,3073.0,1
up to,2,17.0,['Clothing Women'],3.85,3709.0,1
to inches,2,17.0,['Clothing Women'],3.85,3709.0,1
inches waist,2,18.0,['Clothing Women'],3.9,3458.0,1
waist size,2,18.0,['Clothing Women'],3.9,3458.0,1
calf,2,21.0,['Clothing Women'],4.15,5772.0,1
combed,2,22.5,['Clothing Women'],4.0,2302.0,1
moisture,2,22.5,['Clothing Women'],4.0,2302.0,1
calf length,2,21.0,['Clothing Women'],4.15,5772.0,1
combed cotton,2,22.5,['Clothing Women'],4.0,2302.0,1
moisture absorbent,2,22.5,['Clothing Women'],4.0,2302.0,1
navysport men's,2,28.0,['Clothing Women'],4.05,7327.0,1
men's crew,2,28.0,['Clothing Women'],4.05,7327.0,1
crew length,2,28.0,['Clothing Women'],4.05,7327.0,1
length cushion,2,28.0,['Clothing Women'],4.05,7327.0,1
stylish,2,21.0,['Clothing Women'],4.2,884.0,1
protection,2,27.0,['Clothing Women'],4.1,156.0,1
outdoor,2,27.0,['Clothing Women'],4.1,156.0,1
sports cap,2,27.0,['Clothing Women'],4.1,156.0,1
casual wear,2,18.5,['Clothing Women'],4.05,1085.0,1
band,2,1.0,['Clothing Women'],3.9,3923.0,1
hair,2,1.0,['Clothing Women'],3.9,3923.0,1
band for,2,1.0,['Clothing Women'],3.9,3923.0,1
thick,2,9.5,['Clothing Women'],4.2,7334.0,1
